candidate_id,lon,lat,ground_height,agl_height,absolute_height,relay_g01_available,relay_g01_margin_db,relay_g01_margin_lower_bound
R000060,109.21791666666667,23.134027777777778,599.3544921875,240.0,839.3544921875,1,3.0005141792693166,0
R000061,109.21791666666667,23.134027777777778,599.3544921875,260.0,859.3544921875,1,2.9998955783179326,0
R000062,109.21791666666667,23.134027777777778,599.3544921875,280.0,879.3544921875,1,2.9992594366316183,0
R000063,109.21791666666667,23.134027777777778,599.3544921875,300.0,899.3544921875,1,2.9986057619302358,0
R000064,109.21902777777778,23.134027777777778,588.876953125,220.0,808.876953125,1,3.0077752259429644,0
R000065,109.21902777777778,23.134027777777778,588.876953125,240.0,828.876953125,1,3.0071825030418893,0
R000066,109.21902777777778,23.134027777777778,588.876953125,260.0,848.876953125,1,3.0065722024805552,0
R000067,109.21902777777778,23.134027777777778,588.876953125,280.0,868.876953125,1,3.0059443316798706,0
R000068,109.21902777777778,23.134027777777778,588.876953125,300.0,888.876953125,1,3.0052988982718034,0
R000069,109.22013888888888,23.134027777777778,601.4346923828125,140.0,741.4346923828125,1,3.0154368607339563,0
R000070,109.22013888888888,23.134027777777778,601.4346923828125,160.0,761.4346923828125,1,3.014902751730631,0
R000071,109.22013888888888,23.134027777777778,601.4346923828125,180.0,781.4346923828125,1,3.014351018204593,0
R000072,109.22013888888888,23.134027777777778,601.4346923828125,200.0,801.4346923828125,1,3.013781666880604,0
R000073,109.22013888888888,23.134027777777778,601.4346923828125,220.0,821.4346923828125,1,3.0131947046960477,0
R000074,109.22013888888888,23.134027777777778,601.4346923828125,240.0,841.4346923828125,1,3.012590138800647,0
R000075,109.22013888888888,23.134027777777778,601.4346923828125,260.0,861.4346923828125,1,3.011967976556207,0
R000076,109.22013888888888,23.134027777777778,601.4346923828125,280.0,881.4346923828125,1,3.011328225536346,0
R000077,109.22013888888888,23.134027777777778,601.4346923828125,300.0,901.4346923828125,1,3.010670893526111,0
R000078,109.22125,23.134027777777778,548.201171875,140.0,688.201171875,1,3.0220021914199293,0
R000079,109.22125,23.134027777777778,548.201171875,160.0,708.201171875,1,3.021514437391403,0
R000080,109.22125,23.134027777777778,548.201171875,180.0,728.201171875,1,3.0210090207940823,0
R000081,109.22125,23.134027777777778,548.201171875,200.0,748.201171875,1,3.0204859478002675,0
R000082,109.22125,23.134027777777778,548.201171875,220.0,768.201171875,1,3.019945224796075,0
R000083,109.22125,23.134027777777778,548.201171875,240.0,788.201171875,1,3.0193868583812673,0
R000084,109.22125,23.134027777777778,548.201171875,260.0,808.201171875,1,3.0188108553688835,0
R000085,109.22125,23.134027777777778,548.201171875,280.0,828.201171875,1,3.0182172227850828,0
R000086,109.22125,23.134027777777778,548.201171875,300.0,848.201171875,1,3.017605967868718,0
R000087,109.22236111111111,23.134027777777778,504.45977783203125,180.0,684.4597778320312,1,3.0267544426701676,0
R000088,109.22236111111111,23.134027777777778,504.45977783203125,200.0,704.4597778320312,1,3.026269473043385,0
R000089,109.22236111111111,23.134027777777778,504.45977783203125,220.0,724.4597778320312,1,3.025766820803824,0
R000090,109.22236111111111,23.134027777777778,504.45977783203125,240.0,744.4597778320312,1,3.0252464920969118,0
R000091,109.22236111111111,23.134027777777778,504.45977783203125,260.0,764.4597778320312,1,3.024708493282418,0
R000092,109.22236111111111,23.134027777777778,504.45977783203125,280.0,784.4597778320312,1,3.0241528309341987,0
R000093,109.22236111111111,23.134027777777778,504.45977783203125,300.0,804.4597778320312,1,3.0235795118399835,0
R000094,109.22347222222223,23.134027777777778,528.6162719726562,160.0,688.6162719726562,1,3.0307493723834966,0
R000095,109.22347222222223,23.134027777777778,528.6162719726562,180.0,708.6162719726562,1,3.030260266521722,0
R000096,109.22347222222223,23.134027777777778,528.6162719726562,200.0,728.6162719726562,1,3.029753462685605,0
R000097,109.22347222222223,23.134027777777778,528.6162719726562,220.0,748.6162719726562,1,3.0292289670768184,0
R000098,109.22347222222223,23.134027777777778,528.6162719726562,240.0,768.6162719726562,1,3.028686786111706,0
R000099,109.22347222222223,23.134027777777778,528.6162719726562,260.0,788.6162719726562,1,3.0281269264210664,0
R000100,109.22347222222223,23.134027777777778,528.6162719726562,280.0,808.6162719726562,1,3.0275493948499275,0
R000101,109.22347222222223,23.134027777777778,528.6162719726562,300.0,828.6162719726562,1,3.0269541984571475,0
R000102,109.22458333333333,23.134027777777778,492.3620910644531,200.0,692.3620910644531,1,3.034183090051627,0
R000103,109.22458333333333,23.134027777777778,492.3620910644531,220.0,712.3620910644531,1,3.033690269354878,0
R000104,109.22458333333333,23.134027777777778,492.3620910644531,240.0,732.3620910644531,1,3.033179737512114,0
R000105,109.22458333333333,23.134027777777778,492.3620910644531,260.0,752.3620910644531,1,3.0326515007753585,0
