task_id,tau,x,y,z,phase,node
R000044,410.44651692708334,109.23056297191587,23.01389888343538,219.03955078125,cruise,
R000044,420.44651692708334,109.23050522629904,23.014976760122458,219.03955078125,cruise,
R000044,430.44651692708334,109.23044748068222,23.016054636809535,219.03955078125,cruise,
R000044,440.44651692708334,109.23038973506539,23.017132513496612,219.03955078125,cruise,
R000044,450.44651692708334,109.23033198944857,23.01821039018369,219.03955078125,cruise,
R000044,460.44651692708334,109.23027424383174,23.019288266870767,219.03955078125,cruise,
R000044,470.44651692708334,109.23021649821492,23.020366143557844,219.03955078125,cruise,
R000044,480.44651692708334,109.23015875259809,23.02144402024492,219.03955078125,cruise,
R000044,490.44651692708334,109.23010100698126,23.022521896932,219.03955078125,cruise,
R000044,500.44651692708334,109.23004326136444,23.023599773619072,219.03955078125,cruise,
R000044,510.44651692708334,109.22998551574761,23.02467765030615,219.03955078125,cruise,
R000044,520.4465169270834,109.22992777013079,23.025755526993226,219.03955078125,cruise,
R000044,530.4465169270834,109.22987002451396,23.026833403680303,219.03955078125,cruise,
R000044,540.4465169270834,109.22981227889713,23.02791128036738,219.03955078125,cruise,
R000044,550.4465169270834,109.22975453328031,23.028989157054458,219.03955078125,cruise,
R000044,560.4465169270834,109.22969678766349,23.030067033741535,219.03955078125,cruise,
R000044,570.4465169270834,109.22963904204666,23.031144910428612,219.03955078125,cruise,
R000044,580.4465169270834,109.22958129642983,23.032222787115685,219.03955078125,cruise,
R000044,590.4465169270834,109.229523550813,23.033300663802763,219.03955078125,cruise,
R000044,600.4465169270834,109.22946580519617,23.03437854048984,219.03955078125,cruise,
R000044,610.4465169270834,109.22940805957936,23.035456417176917,219.03955078125,cruise,
R000044,620.4465169270834,109.22935031396253,23.036534293863994,219.03955078125,cruise,
R000044,630.4465169270834,109.2292925683457,23.03761217055107,219.03955078125,cruise,
R000044,640.4465169270834,109.22923482272887,23.03869004723815,219.03955078125,cruise,
R000044,650.4465169270834,109.22917707711204,23.039767923925226,219.03955078125,cruise,
R000044,660.4465169270834,109.22911933149523,23.040845800612303,219.03955078125,cruise,
R000044,670.4465169270834,109.2290615858784,23.041923677299376,219.03955078125,cruise,
R000044,680.4465169270834,109.22900384026157,23.043001553986453,219.03955078125,cruise,
R000044,690.4465169270834,109.22894609464474,23.04407943067353,219.03955078125,cruise,
R000044,700.4465169270834,109.22888834902791,23.045157307360608,219.03955078125,cruise,
R000044,710.4465169270834,109.2288306034111,23.046235184047685,219.03955078125,cruise,
R000044,720.4465169270834,109.22877285779427,23.047313060734762,219.03955078125,cruise,
R000044,730.4465169270834,109.22871511217744,23.04839093742184,219.03955078125,cruise,
R000044,740.4465169270834,109.22865736656061,23.049468814108916,219.03955078125,cruise,
R000044,750.4465169270834,109.22859962094378,23.050546690795993,219.03955078125,cruise,
R000044,760.4465169270834,109.22854187532695,23.051624567483067,219.03955078125,cruise,
R000044,770.4465169270834,109.22848412971014,23.052702444170144,219.03955078125,cruise,
R000044,780.4465169270834,109.22842638409331,23.05378032085722,219.03955078125,cruise,
R000044,790.4465169270834,109.22836863847648,23.0548581975443,219.03955078125,cruise,
R000044,800.4465169270834,109.22831089285965,23.055936074231376,219.03955078125,cruise,
R000044,802.2809175686072,109.2283003,23.0561338,219.03955078125,descend,S005
R000044,811.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000044,821.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000044,831.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000044,841.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000044,851.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000044,861.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000044,871.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000044,881.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000044,891.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000044,901.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000044,911.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000044,921.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000044,931.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000044,941.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000044,951.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000044,961.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000044,971.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000044,981.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000044,991.8967378811071,109.2283003,23.0561338,195.0,climb,S005
R000044,1001.8967378811071,109.2283003,23.0561338,225.0,climb,S005
R000044,1011.8967378811071,109.2283003,23.0561338,255.0,climb,S005
R000044,1013.689676113529,109.2283003,23.0561338,260.3788146972656,cruise,
R000044,1023.689676113529,109.22835804561683,23.055055923312924,260.3788146972656,cruise,
R000044,1033.689676113529,109.22841579123366,23.053978046625847,260.3788146972656,cruise,
R000044,1043.689676113529,109.22847353685047,23.05290016993877,260.3788146972656,cruise,
R000044,1053.689676113529,109.2285312824673,23.051822293251693,260.3788146972656,cruise,
R000044,1063.689676113529,109.22858902808413,23.05074441656462,260.3788146972656,cruise,
R000044,1073.689676113529,109.22864677370096,23.049666539877542,260.3788146972656,cruise,
R000044,1083.689676113529,109.22870451931779,23.048588663190465,260.3788146972656,cruise,
R000044,1093.689676113529,109.22876226493462,23.047510786503388,260.3788146972656,cruise,
R000044,1103.689676113529,109.22882001055143,23.04643290981631,260.3788146972656,cruise,
R000044,1113.689676113529,109.22887775616826,23.045355033129233,260.3788146972656,cruise,
R000044,1123.689676113529,109.22893550178509,23.044277156442156,260.3788146972656,cruise,
R000044,1133.689676113529,109.22899324740192,23.04319927975508,260.3788146972656,cruise,
R000044,1143.689676113529,109.22905099301875,23.042121403068002,260.3788146972656,cruise,
R000044,1153.689676113529,109.22910873863556,23.04104352638093,260.3788146972656,cruise,
R000044,1163.689676113529,109.22916648425239,23.03996564969385,260.3788146972656,cruise,
R000044,1173.689676113529,109.22922422986922,23.038887773006774,260.3788146972656,cruise,
R000044,1183.689676113529,109.22928197548605,23.037809896319697,260.3788146972656,cruise,
R000044,1193.689676113529,109.22933972110287,23.03673201963262,260.3788146972656,cruise,
R000044,1203.689676113529,109.22939746671969,23.035654142945543,260.3788146972656,cruise,
R000044,1213.689676113529,109.22945521233652,23.034576266258465,260.3788146972656,cruise,
R000044,1223.689676113529,109.22951295795335,23.03349838957139,260.3788146972656,cruise,
R000044,1233.689676113529,109.22957070357018,23.032420512884315,260.3788146972656,cruise,
R000044,1243.689676113529,109.229628449187,23.031342636197238,260.3788146972656,cruise,
R000044,1253.689676113529,109.22968619480383,23.03026475951016,260.3788146972656,cruise,
R000044,1263.689676113529,109.22974394042065,23.029186882823083,260.3788146972656,cruise,
R000044,1273.689676113529,109.22980168603748,23.028109006136006,260.3788146972656,cruise,
R000044,1283.689676113529,109.2298594316543,23.02703112944893,260.3788146972656,cruise,
R000044,1293.689676113529,109.22991717727113,23.025953252761852,260.3788146972656,cruise,
R000044,1303.689676113529,109.22997492288796,23.024875376074775,260.3788146972656,cruise,
R000044,1313.689676113529,109.23003266850478,23.023797499387697,260.3788146972656,cruise,
R000044,1323.689676113529,109.2300904141216,23.022719622700624,260.3788146972656,cruise,
R000044,1333.689676113529,109.23014815973843,23.021641746013547,260.3788146972656,cruise,
R000044,1343.689676113529,109.23020590535526,23.02056386932647,260.3788146972656,cruise,
R000044,1353.689676113529,109.23026365097209,23.019485992639392,260.3788146972656,cruise,
R000044,1363.689676113529,109.2303213965889,23.018408115952315,260.3788146972656,cruise,
R000044,1373.689676113529,109.23037914220573,23.017330239265238,260.3788146972656,cruise,
R000044,1383.689676113529,109.23043688782256,23.01625236257816,260.3788146972656,cruise,
R000044,1393.689676113529,109.23049463343939,23.015174485891084,260.3788146972656,cruise,
R000044,1403.689676113529,109.23055237905622,23.014096609204007,260.3788146972656,cruise,
R000044,1413.689676113529,109.23061012467305,23.013018732516933,260.3788146972656,cruise,
R000044,1423.689676113529,109.23066787028986,23.011940855829856,260.3788146972656,cruise,
R000044,1433.689676113529,109.23072561590669,23.01086297914278,260.3788146972656,cruise,
R000044,1443.689676113529,109.23078336152352,23.0097851024557,260.3788146972656,cruise,
R000044,1453.689676113529,109.23084110714035,23.008707225768624,260.3788146972656,cruise,
R000044,1455.5240767550529,109.2308517,23.0085095,260.3788146972656,descend,O01
R000044,1465.5240767550529,109.2308517,23.0085095,235.37881469726562,descend,O01
R000044,1475.5240767550529,109.2308517,23.0085095,210.37881469726562,descend,O01
R000044,1485.5240767550529,109.2308517,23.0085095,185.37881469726562,descend,O01
R000044,1495.5240767550529,109.2308517,23.0085095,160.37881469726562,descend,O01
R000044,1505.5240767550529,109.2308517,23.0085095,135.37881469726562,descend,O01
R000044,1508.595602633959,109.2308517,23.0085095,127.69999999999999,descend,O01
R000045,0.0,109.2308517,23.0085095,127.7,setup,O01
R000045,10.0,109.2308517,23.0085095,127.7,setup,O01
R000045,20.0,109.2308517,23.0085095,127.7,setup,O01
R000045,30.0,109.2308517,23.0085095,127.7,setup,O01
R000045,40.0,109.2308517,23.0085095,127.7,setup,O01
R000045,50.0,109.2308517,23.0085095,127.7,setup,O01
R000045,60.0,109.2308517,23.0085095,127.7,setup,O01
R000045,70.0,109.2308517,23.0085095,127.7,setup,O01
R000045,80.0,109.2308517,23.0085095,127.7,setup,O01
R000045,90.0,109.2308517,23.0085095,127.7,setup,O01
R000045,100.0,109.2308517,23.0085095,127.7,setup,O01
R000045,110.0,109.2308517,23.0085095,127.7,setup,O01
R000045,120.0,109.2308517,23.0085095,127.7,setup,O01
R000045,130.0,109.2308517,23.0085095,127.7,setup,O01
R000045,140.0,109.2308517,23.0085095,127.7,setup,O01
R000045,150.0,109.2308517,23.0085095,127.7,setup,O01
R000045,160.0,109.2308517,23.0085095,127.7,setup,O01
R000045,170.0,109.2308517,23.0085095,127.7,setup,O01
R000045,180.0,109.2308517,23.0085095,127.7,setup,O01
R000045,190.0,109.2308517,23.0085095,127.7,setup,O01
R000045,200.0,109.2308517,23.0085095,127.7,setup,O01
R000045,210.0,109.2308517,23.0085095,127.7,setup,O01
R000045,220.0,109.2308517,23.0085095,127.7,setup,O01
R000045,230.0,109.2308517,23.0085095,127.7,setup,O01
R000045,240.0,109.2308517,23.0085095,127.7,setup,O01
R000045,250.0,109.2308517,23.0085095,127.7,setup,O01
R000045,260.0,109.2308517,23.0085095,127.7,setup,O01
R000045,270.0,109.2308517,23.0085095,127.7,setup,O01
R000045,280.0,109.2308517,23.0085095,127.7,setup,O01
R000045,290.0,109.2308517,23.0085095,127.7,setup,O01
R000045,300.0,109.2308517,23.0085095,127.7,setup,O01
R000045,310.0,109.2308517,23.0085095,127.7,setup,O01
R000045,320.0,109.2308517,23.0085095,127.7,setup,O01
R000045,330.0,109.2308517,23.0085095,127.7,setup,O01
R000045,340.0,109.2308517,23.0085095,127.7,setup,O01
R000045,350.0,109.2308517,23.0085095,127.7,setup,O01
R000045,360.0,109.2308517,23.0085095,127.7,climb,O01
R000045,370.0,109.2308517,23.0085095,157.7,climb,O01
R000045,380.0,109.2308517,23.0085095,187.7,climb,O01
R000045,390.0,109.2308517,23.0085095,217.7,climb,O01
R000045,390.44651692708334,109.2308517,23.0085095,219.03955078125,cruise,
R000045,400.44651692708334,109.23079395438317,23.009587376687076,219.03955078125,cruise,
R000045,410.44651692708334,109.23073620876634,23.010665253374153,219.03955078125,cruise,
R000045,420.44651692708334,109.23067846314953,23.01174313006123,219.03955078125,cruise,
R000045,430.44651692708334,109.2306207175327,23.012821006748307,219.03955078125,cruise,
R000045,440.44651692708334,109.23056297191587,23.01389888343538,219.03955078125,cruise,
R000045,450.44651692708334,109.23050522629904,23.014976760122458,219.03955078125,cruise,
R000045,460.44651692708334,109.23044748068222,23.016054636809535,219.03955078125,cruise,
R000045,470.44651692708334,109.23038973506539,23.017132513496612,219.03955078125,cruise,
R000045,480.44651692708334,109.23033198944857,23.01821039018369,219.03955078125,cruise,
R000045,490.44651692708334,109.23027424383174,23.019288266870767,219.03955078125,cruise,
R000045,500.44651692708334,109.23021649821492,23.020366143557844,219.03955078125,cruise,
R000045,510.44651692708334,109.23015875259809,23.02144402024492,219.03955078125,cruise,
R000045,520.4465169270834,109.23010100698126,23.022521896932,219.03955078125,cruise,
R000045,530.4465169270834,109.23004326136444,23.023599773619072,219.03955078125,cruise,
R000045,540.4465169270834,109.22998551574761,23.02467765030615,219.03955078125,cruise,
R000045,550.4465169270834,109.22992777013079,23.025755526993226,219.03955078125,cruise,
R000045,560.4465169270834,109.22987002451396,23.026833403680303,219.03955078125,cruise,
R000045,570.4465169270834,109.22981227889713,23.02791128036738,219.03955078125,cruise,
R000045,580.4465169270834,109.22975453328031,23.028989157054458,219.03955078125,cruise,
R000045,590.4465169270834,109.22969678766349,23.030067033741535,219.03955078125,cruise,
R000045,600.4465169270834,109.22963904204666,23.031144910428612,219.03955078125,cruise,
R000045,610.4465169270834,109.22958129642983,23.032222787115685,219.03955078125,cruise,
R000045,620.4465169270834,109.229523550813,23.033300663802763,219.03955078125,cruise,
R000045,630.4465169270834,109.22946580519617,23.03437854048984,219.03955078125,cruise,
R000045,640.4465169270834,109.22940805957936,23.035456417176917,219.03955078125,cruise,
R000045,650.4465169270834,109.22935031396253,23.036534293863994,219.03955078125,cruise,
R000045,660.4465169270834,109.2292925683457,23.03761217055107,219.03955078125,cruise,
R000045,670.4465169270834,109.22923482272887,23.03869004723815,219.03955078125,cruise,
R000045,680.4465169270834,109.22917707711204,23.039767923925226,219.03955078125,cruise,
R000045,690.4465169270834,109.22911933149523,23.040845800612303,219.03955078125,cruise,
R000045,700.4465169270834,109.2290615858784,23.041923677299376,219.03955078125,cruise,
R000045,710.4465169270834,109.22900384026157,23.043001553986453,219.03955078125,cruise,
R000045,720.4465169270834,109.22894609464474,23.04407943067353,219.03955078125,cruise,
R000045,730.4465169270834,109.22888834902791,23.045157307360608,219.03955078125,cruise,
R000045,740.4465169270834,109.2288306034111,23.046235184047685,219.03955078125,cruise,
R000045,750.4465169270834,109.22877285779427,23.047313060734762,219.03955078125,cruise,
R000045,760.4465169270834,109.22871511217744,23.04839093742184,219.03955078125,cruise,
R000045,770.4465169270834,109.22865736656061,23.049468814108916,219.03955078125,cruise,
R000045,780.4465169270834,109.22859962094378,23.050546690795993,219.03955078125,cruise,
R000045,790.4465169270834,109.22854187532695,23.051624567483067,219.03955078125,cruise,
R000045,800.4465169270834,109.22848412971014,23.052702444170144,219.03955078125,cruise,
R000045,810.4465169270834,109.22842638409331,23.05378032085722,219.03955078125,cruise,
R000045,820.4465169270834,109.22836863847648,23.0548581975443,219.03955078125,cruise,
R000045,830.4465169270834,109.22831089285965,23.055936074231376,219.03955078125,cruise,
R000045,832.2809175686072,109.2283003,23.0561338,219.03955078125,descend,S005
R000045,841.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000045,851.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000045,861.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000045,871.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000045,881.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000045,891.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000045,901.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000045,911.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000045,921.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000045,931.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000045,941.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000045,951.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000045,961.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000045,971.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000045,981.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000045,991.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000045,1001.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000045,1011.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000045,1021.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000045,1031.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000045,1041.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000045,1051.8967378811071,109.2283003,23.0561338,195.0,climb,S005
R000045,1061.8967378811071,109.2283003,23.0561338,225.0,climb,S005
R000045,1071.8967378811071,109.2283003,23.0561338,255.0,climb,S005
R000045,1073.689676113529,109.2283003,23.0561338,260.3788146972656,cruise,
R000045,1083.689676113529,109.22835804561683,23.055055923312924,260.3788146972656,cruise,
R000045,1093.689676113529,109.22841579123366,23.053978046625847,260.3788146972656,cruise,
R000045,1103.689676113529,109.22847353685047,23.05290016993877,260.3788146972656,cruise,
R000045,1113.689676113529,109.2285312824673,23.051822293251693,260.3788146972656,cruise,
R000045,1123.689676113529,109.22858902808413,23.05074441656462,260.3788146972656,cruise,
R000045,1133.689676113529,109.22864677370096,23.049666539877542,260.3788146972656,cruise,
R000045,1143.689676113529,109.22870451931779,23.048588663190465,260.3788146972656,cruise,
R000045,1153.689676113529,109.22876226493462,23.047510786503388,260.3788146972656,cruise,
R000045,1163.689676113529,109.22882001055143,23.04643290981631,260.3788146972656,cruise,
R000045,1173.689676113529,109.22887775616826,23.045355033129233,260.3788146972656,cruise,
R000045,1183.689676113529,109.22893550178509,23.044277156442156,260.3788146972656,cruise,
R000045,1193.689676113529,109.22899324740192,23.04319927975508,260.3788146972656,cruise,
R000045,1203.689676113529,109.22905099301875,23.042121403068002,260.3788146972656,cruise,
R000045,1213.689676113529,109.22910873863556,23.04104352638093,260.3788146972656,cruise,
R000045,1223.689676113529,109.22916648425239,23.03996564969385,260.3788146972656,cruise,
R000045,1233.689676113529,109.22922422986922,23.038887773006774,260.3788146972656,cruise,
R000045,1243.689676113529,109.22928197548605,23.037809896319697,260.3788146972656,cruise,
R000045,1253.689676113529,109.22933972110287,23.03673201963262,260.3788146972656,cruise,
R000045,1263.689676113529,109.22939746671969,23.035654142945543,260.3788146972656,cruise,
R000045,1273.689676113529,109.22945521233652,23.034576266258465,260.3788146972656,cruise,
R000045,1283.689676113529,109.22951295795335,23.03349838957139,260.3788146972656,cruise,
R000045,1293.689676113529,109.22957070357018,23.032420512884315,260.3788146972656,cruise,
R000045,1303.689676113529,109.229628449187,23.031342636197238,260.3788146972656,cruise,
R000045,1313.689676113529,109.22968619480383,23.03026475951016,260.3788146972656,cruise,
R000045,1323.689676113529,109.22974394042065,23.029186882823083,260.3788146972656,cruise,
R000045,1333.689676113529,109.22980168603748,23.028109006136006,260.3788146972656,cruise,
R000045,1343.689676113529,109.2298594316543,23.02703112944893,260.3788146972656,cruise,
R000045,1353.689676113529,109.22991717727113,23.025953252761852,260.3788146972656,cruise,
R000045,1363.689676113529,109.22997492288796,23.024875376074775,260.3788146972656,cruise,
R000045,1373.689676113529,109.23003266850478,23.023797499387697,260.3788146972656,cruise,
R000045,1383.689676113529,109.2300904141216,23.022719622700624,260.3788146972656,cruise,
R000045,1393.689676113529,109.23014815973843,23.021641746013547,260.3788146972656,cruise,
R000045,1403.689676113529,109.23020590535526,23.02056386932647,260.3788146972656,cruise,
R000045,1413.689676113529,109.23026365097209,23.019485992639392,260.3788146972656,cruise,
R000045,1423.689676113529,109.2303213965889,23.018408115952315,260.3788146972656,cruise,
R000045,1433.689676113529,109.23037914220573,23.017330239265238,260.3788146972656,cruise,
R000045,1443.689676113529,109.23043688782256,23.01625236257816,260.3788146972656,cruise,
R000045,1453.689676113529,109.23049463343939,23.015174485891084,260.3788146972656,cruise,
R000045,1463.689676113529,109.23055237905622,23.014096609204007,260.3788146972656,cruise,
R000045,1473.689676113529,109.23061012467305,23.013018732516933,260.3788146972656,cruise,
R000045,1483.689676113529,109.23066787028986,23.011940855829856,260.3788146972656,cruise,
R000045,1493.689676113529,109.23072561590669,23.01086297914278,260.3788146972656,cruise,
R000045,1503.689676113529,109.23078336152352,23.0097851024557,260.3788146972656,cruise,
R000045,1513.689676113529,109.23084110714035,23.008707225768624,260.3788146972656,cruise,
R000045,1515.5240767550529,109.2308517,23.0085095,260.3788146972656,descend,O01
R000045,1525.5240767550529,109.2308517,23.0085095,235.37881469726562,descend,O01
R000045,1535.5240767550529,109.2308517,23.0085095,210.37881469726562,descend,O01
R000045,1545.5240767550529,109.2308517,23.0085095,185.37881469726562,descend,O01
R000045,1555.5240767550529,109.2308517,23.0085095,160.37881469726562,descend,O01
R000045,1565.5240767550529,109.2308517,23.0085095,135.37881469726562,descend,O01
R000045,1568.595602633959,109.2308517,23.0085095,127.69999999999999,descend,O01
R000046,0.0,109.2308517,23.0085095,127.7,setup,O01
R000046,10.0,109.2308517,23.0085095,127.7,setup,O01
R000046,20.0,109.2308517,23.0085095,127.7,setup,O01
R000046,30.0,109.2308517,23.0085095,127.7,setup,O01
R000046,40.0,109.2308517,23.0085095,127.7,setup,O01
R000046,50.0,109.2308517,23.0085095,127.7,setup,O01
R000046,60.0,109.2308517,23.0085095,127.7,setup,O01
R000046,70.0,109.2308517,23.0085095,127.7,setup,O01
R000046,80.0,109.2308517,23.0085095,127.7,setup,O01
R000046,90.0,109.2308517,23.0085095,127.7,setup,O01
R000046,100.0,109.2308517,23.0085095,127.7,setup,O01
R000046,110.0,109.2308517,23.0085095,127.7,setup,O01
R000046,120.0,109.2308517,23.0085095,127.7,setup,O01
R000046,130.0,109.2308517,23.0085095,127.7,setup,O01
R000046,140.0,109.2308517,23.0085095,127.7,setup,O01
R000046,150.0,109.2308517,23.0085095,127.7,setup,O01
R000046,160.0,109.2308517,23.0085095,127.7,setup,O01
R000046,170.0,109.2308517,23.0085095,127.7,setup,O01
R000046,180.0,109.2308517,23.0085095,127.7,setup,O01
R000046,190.0,109.2308517,23.0085095,127.7,setup,O01
R000046,200.0,109.2308517,23.0085095,127.7,setup,O01
R000046,210.0,109.2308517,23.0085095,127.7,setup,O01
R000046,220.0,109.2308517,23.0085095,127.7,setup,O01
R000046,230.0,109.2308517,23.0085095,127.7,setup,O01
R000046,240.0,109.2308517,23.0085095,127.7,setup,O01
R000046,250.0,109.2308517,23.0085095,127.7,setup,O01
R000046,260.0,109.2308517,23.0085095,127.7,setup,O01
R000046,270.0,109.2308517,23.0085095,127.7,setup,O01
R000046,280.0,109.2308517,23.0085095,127.7,setup,O01
R000046,290.0,109.2308517,23.0085095,127.7,setup,O01
R000046,300.0,109.2308517,23.0085095,127.7,setup,O01
R000046,310.0,109.2308517,23.0085095,127.7,setup,O01
R000046,320.0,109.2308517,23.0085095,127.7,setup,O01
R000046,330.0,109.2308517,23.0085095,127.7,setup,O01
R000046,340.0,109.2308517,23.0085095,127.7,setup,O01
R000046,350.0,109.2308517,23.0085095,127.7,setup,O01
R000046,360.0,109.2308517,23.0085095,127.7,climb,O01
R000046,370.0,109.2308517,23.0085095,157.7,climb,O01
R000046,380.0,109.2308517,23.0085095,187.7,climb,O01
R000046,390.0,109.2308517,23.0085095,217.7,climb,O01
R000046,390.44651692708334,109.2308517,23.0085095,219.03955078125,cruise,
R000046,400.44651692708334,109.23079395438317,23.009587376687076,219.03955078125,cruise,
R000046,410.44651692708334,109.23073620876634,23.010665253374153,219.03955078125,cruise,
R000046,420.44651692708334,109.23067846314953,23.01174313006123,219.03955078125,cruise,
R000046,430.44651692708334,109.2306207175327,23.012821006748307,219.03955078125,cruise,
R000046,440.44651692708334,109.23056297191587,23.01389888343538,219.03955078125,cruise,
R000046,450.44651692708334,109.23050522629904,23.014976760122458,219.03955078125,cruise,
R000046,460.44651692708334,109.23044748068222,23.016054636809535,219.03955078125,cruise,
R000046,470.44651692708334,109.23038973506539,23.017132513496612,219.03955078125,cruise,
R000046,480.44651692708334,109.23033198944857,23.01821039018369,219.03955078125,cruise,
R000046,490.44651692708334,109.23027424383174,23.019288266870767,219.03955078125,cruise,
R000046,500.44651692708334,109.23021649821492,23.020366143557844,219.03955078125,cruise,
R000046,510.44651692708334,109.23015875259809,23.02144402024492,219.03955078125,cruise,
R000046,520.4465169270834,109.23010100698126,23.022521896932,219.03955078125,cruise,
R000046,530.4465169270834,109.23004326136444,23.023599773619072,219.03955078125,cruise,
R000046,540.4465169270834,109.22998551574761,23.02467765030615,219.03955078125,cruise,
R000046,550.4465169270834,109.22992777013079,23.025755526993226,219.03955078125,cruise,
R000046,560.4465169270834,109.22987002451396,23.026833403680303,219.03955078125,cruise,
R000046,570.4465169270834,109.22981227889713,23.02791128036738,219.03955078125,cruise,
R000046,580.4465169270834,109.22975453328031,23.028989157054458,219.03955078125,cruise,
R000046,590.4465169270834,109.22969678766349,23.030067033741535,219.03955078125,cruise,
R000046,600.4465169270834,109.22963904204666,23.031144910428612,219.03955078125,cruise,
R000046,610.4465169270834,109.22958129642983,23.032222787115685,219.03955078125,cruise,
R000046,620.4465169270834,109.229523550813,23.033300663802763,219.03955078125,cruise,
R000046,630.4465169270834,109.22946580519617,23.03437854048984,219.03955078125,cruise,
R000046,640.4465169270834,109.22940805957936,23.035456417176917,219.03955078125,cruise,
R000046,650.4465169270834,109.22935031396253,23.036534293863994,219.03955078125,cruise,
R000046,660.4465169270834,109.2292925683457,23.03761217055107,219.03955078125,cruise,
R000046,670.4465169270834,109.22923482272887,23.03869004723815,219.03955078125,cruise,
R000046,680.4465169270834,109.22917707711204,23.039767923925226,219.03955078125,cruise,
R000046,690.4465169270834,109.22911933149523,23.040845800612303,219.03955078125,cruise,
R000046,700.4465169270834,109.2290615858784,23.041923677299376,219.03955078125,cruise,
R000046,710.4465169270834,109.22900384026157,23.043001553986453,219.03955078125,cruise,
R000046,720.4465169270834,109.22894609464474,23.04407943067353,219.03955078125,cruise,
R000046,730.4465169270834,109.22888834902791,23.045157307360608,219.03955078125,cruise,
R000046,740.4465169270834,109.2288306034111,23.046235184047685,219.03955078125,cruise,
R000046,750.4465169270834,109.22877285779427,23.047313060734762,219.03955078125,cruise,
R000046,760.4465169270834,109.22871511217744,23.04839093742184,219.03955078125,cruise,
R000046,770.4465169270834,109.22865736656061,23.049468814108916,219.03955078125,cruise,
R000046,780.4465169270834,109.22859962094378,23.050546690795993,219.03955078125,cruise,
R000046,790.4465169270834,109.22854187532695,23.051624567483067,219.03955078125,cruise,
R000046,800.4465169270834,109.22848412971014,23.052702444170144,219.03955078125,cruise,
R000046,810.4465169270834,109.22842638409331,23.05378032085722,219.03955078125,cruise,
R000046,820.4465169270834,109.22836863847648,23.0548581975443,219.03955078125,cruise,
R000046,830.4465169270834,109.22831089285965,23.055936074231376,219.03955078125,cruise,
R000046,832.2809175686072,109.2283003,23.0561338,219.03955078125,descend,S005
R000046,841.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000046,851.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000046,861.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000046,871.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000046,881.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000046,891.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000046,901.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000046,911.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000046,921.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000046,931.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000046,941.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000046,951.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000046,961.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000046,971.8967378811071,109.2283003,23.0561338,195.0,handover,S005
R000046,981.8967378811071,109.2283003,23.0561338,195.0,handover,S005
