pattern_id,gap_id,gap_index,tau_start,tau_end,duration_s,coverage_start,coverage_end,coverage_duration_s,n_outage_samples,before_tau,before_direct,before_x,before_y,before_z,before_phase,before_node,before_margin_db,after_tau,after_direct,after_x,after_y,after_z,after_phase,after_node,after_margin_db
P003824,PG002729,1,818.091,1215.96,397.869,808.091,1215.96,407.869,42,808.091,1,109.19813600187126,23.02649553839189,511.9731750488281,cruise,,10.086689867429214,1215.96,1,109.2015786593668,23.03014387764284,439.17535400390625,cruise,,0.22938654035124273
P003825,PG002730,1,1303.36,1689.432,386.072,1293.36,1689.432,396.072,40,1293.36,1,109.20089402972707,23.030087191392933,439.17535400390625,cruise,,0.11551512351793747,1689.432,1,109.1978522843275,23.026651517170478,511.9731750488281,cruise,,0.01233552161902196
P003826,PG002731,1,818.091,1215.96,397.869,808.091,1215.96,407.869,42,808.091,1,109.19813600187126,23.02649553839189,511.9731750488281,cruise,,10.086689867429214,1215.96,1,109.2015786593668,23.03014387764284,439.17535400390625,cruise,,0.22938654035124273
P003827,PG002732,1,1333.36,1689.432,356.072,1323.36,1689.432,366.072,37,1323.36,1,109.20089402972707,23.030087191392933,439.17535400390625,cruise,,0.11551512351793747,1689.432,1,109.1978522843275,23.026651517170478,511.9731750488281,cruise,,0.01233552161902196
P003828,PG002733,1,818.091,1185.96,367.869,808.091,1185.96,377.869,39,808.091,1,109.19813600187126,23.02649553839189,511.9731750488281,cruise,,10.086689867429214,1185.96,1,109.2015786593668,23.03014387764284,439.17535400390625,cruise,,0.22938654035124273
P003829,PG002734,1,1333.36,1689.432,356.072,1323.36,1689.432,366.072,37,1323.36,1,109.20089402972707,23.030087191392933,439.17535400390625,cruise,,0.11551512351793747,1689.432,1,109.1978522843275,23.026651517170478,511.9731750488281,cruise,,0.01233552161902196
P003830,PG002735,1,818.091,1185.96,367.869,808.091,1185.96,377.869,39,808.091,1,109.19813600187126,23.02649553839189,511.9731750488281,cruise,,10.086689867429214,1185.96,1,109.2015786593668,23.03014387764284,439.17535400390625,cruise,,0.22938654035124273
P003831,PG002736,1,1333.36,1689.432,356.072,1323.36,1689.432,366.072,37,1323.36,1,109.20089402972707,23.030087191392933,439.17535400390625,cruise,,0.11551512351793747,1689.432,1,109.1978522843275,23.026651517170478,511.9731750488281,cruise,,0.01233552161902196
P003832,PG002737,1,818.091,1185.96,367.869,808.091,1185.96,377.869,39,808.091,1,109.19813600187126,23.02649553839189,511.9731750488281,cruise,,10.086689867429214,1185.96,1,109.2015786593668,23.03014387764284,439.17535400390625,cruise,,0.22938654035124273
P003833,PG002738,1,1333.36,1689.432,356.072,1323.36,1689.432,366.072,37,1323.36,1,109.20089402972707,23.030087191392933,439.17535400390625,cruise,,0.11551512351793747,1689.432,1,109.1978522843275,23.026651517170478,511.9731750488281,cruise,,0.01233552161902196
P003834,PG002739,1,818.091,1185.96,367.869,808.091,1185.96,377.869,39,808.091,1,109.19813600187126,23.02649553839189,511.9731750488281,cruise,,10.086689867429214,1185.96,1,109.2015786593668,23.03014387764284,439.17535400390625,cruise,,0.22938654035124273
P003835,PG002740,1,1009.231,1079.231,70.0,999.231,1079.231,80.0,7,999.231,1,109.23482502652334,23.04625583463557,366.78717041015625,cruise,,9.434304197003115,1079.231,1,109.22871093672214,23.055465387097804,366.78717041015625,cruise,,7.575009801700304
P003835,PG002741,2,1109.231,1780.467,671.236,1099.231,1780.467,681.236,68,1099.231,1,109.22718241427184,23.05776777521336,366.78717041015625,cruise,,7.147219742190757,1780.467,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P003836,PG002742,1,1009.231,1079.231,70.0,999.231,1079.231,80.0,7,999.231,1,109.23482502652334,23.04625583463557,366.78717041015625,cruise,,9.434304197003115,1079.231,1,109.22871093672214,23.055465387097804,366.78717041015625,cruise,,7.575009801700304
P003836,PG002743,2,1109.231,1780.467,671.236,1099.231,1780.467,681.236,68,1099.231,1,109.22718241427184,23.05776777521336,366.78717041015625,cruise,,7.147219742190757,1780.467,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P003837,PG002744,1,1009.231,1079.231,70.0,999.231,1079.231,80.0,7,999.231,1,109.23482502652334,23.04625583463557,366.78717041015625,cruise,,9.434304197003115,1079.231,1,109.22871093672214,23.055465387097804,366.78717041015625,cruise,,7.575009801700304
P003837,PG002745,2,1109.231,1780.467,671.236,1099.231,1780.467,681.236,68,1099.231,1,109.22718241427184,23.05776777521336,366.78717041015625,cruise,,7.147219742190757,1780.467,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P003838,PG002746,1,731.736,1425.133,693.397,721.736,1425.133,703.397,72,721.736,1,109.22147513467998,23.045282292153264,372.9093322753906,cruise,,9.468262821122252,1425.133,1,109.22726816327786,23.057638612902196,366.78717041015625,cruise,,7.170824020288308
P003838,PG002747,2,1455.133,1525.133,70.0,1445.133,1525.133,80.0,7,1445.133,1,109.22879668572816,23.05533622478664,366.78717041015625,cruise,,7.599452376317572,1525.133,1,109.23491077552936,23.046126672324405,366.78717041015625,cruise,,9.461950982763199
P003839,PG002748,1,1009.231,1079.231,70.0,999.231,1079.231,80.0,7,999.231,1,109.23482502652334,23.04625583463557,366.78717041015625,cruise,,9.434304197003115,1079.231,1,109.22871093672214,23.055465387097804,366.78717041015625,cruise,,7.575009801700304
P003839,PG002749,2,1109.231,1780.467,671.236,1099.231,1780.467,681.236,68,1099.231,1,109.22718241427184,23.05776777521336,366.78717041015625,cruise,,7.147219742190757,1780.467,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P003841,PG002750,1,1009.231,1079.231,70.0,999.231,1079.231,80.0,7,999.231,1,109.23482502652334,23.04625583463557,366.78717041015625,cruise,,9.434304197003115,1079.231,1,109.22871093672214,23.055465387097804,366.78717041015625,cruise,,7.575009801700304
P003841,PG002751,2,1109.231,1780.467,671.236,1099.231,1780.467,681.236,68,1099.231,1,109.22718241427184,23.05776777521336,366.78717041015625,cruise,,7.147219742190757,1780.467,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P003842,PG002752,1,731.736,1425.133,693.397,721.736,1425.133,703.397,72,721.736,1,109.22147513467998,23.045282292153264,372.9093322753906,cruise,,9.468262821122252,1425.133,1,109.22726816327786,23.057638612902196,366.78717041015625,cruise,,7.170824020288308
P003842,PG002753,2,1455.133,1525.133,70.0,1445.133,1525.133,80.0,7,1445.133,1,109.22879668572816,23.05533622478664,366.78717041015625,cruise,,7.599452376317572,1525.133,1,109.23491077552936,23.046126672324405,366.78717041015625,cruise,,9.461950982763199
P003843,PG002754,1,1039.231,1109.231,70.0,1029.231,1109.231,80.0,7,1029.231,1,109.23482502652334,23.04625583463557,366.78717041015625,cruise,,9.434304197003115,1109.231,1,109.22871093672214,23.055465387097804,366.78717041015625,cruise,,7.575009801700304
P003843,PG002755,2,1139.231,1840.467,701.236,1129.231,1840.467,711.236,71,1129.231,1,109.22718241427184,23.05776777521336,366.78717041015625,cruise,,7.147219742190757,1840.467,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P003844,PG002756,1,1009.231,1079.231,70.0,999.231,1079.231,80.0,7,999.231,1,109.23482502652334,23.04625583463557,366.78717041015625,cruise,,9.434304197003115,1079.231,1,109.22871093672214,23.055465387097804,366.78717041015625,cruise,,7.575009801700304
P003844,PG002757,2,1109.231,1780.467,671.236,1099.231,1780.467,681.236,68,1099.231,1,109.22718241427184,23.05776777521336,366.78717041015625,cruise,,7.147219742190757,1780.467,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P003845,PG002758,1,1009.231,1079.231,70.0,999.231,1079.231,80.0,7,999.231,1,109.23482502652334,23.04625583463557,366.78717041015625,cruise,,9.434304197003115,1079.231,1,109.22871093672214,23.055465387097804,366.78717041015625,cruise,,7.575009801700304
P003845,PG002759,2,1109.231,1780.467,671.236,1099.231,1780.467,681.236,68,1099.231,1,109.22718241427184,23.05776777521336,366.78717041015625,cruise,,7.147219742190757,1780.467,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P003846,PG002760,1,1009.231,1079.231,70.0,999.231,1079.231,80.0,7,999.231,1,109.23482502652334,23.04625583463557,366.78717041015625,cruise,,9.434304197003115,1079.231,1,109.22871093672214,23.055465387097804,366.78717041015625,cruise,,7.575009801700304
P003846,PG002761,2,1109.231,1780.467,671.236,1099.231,1780.467,681.236,68,1099.231,1,109.22718241427184,23.05776777521336,366.78717041015625,cruise,,7.147219742190757,1780.467,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P003847,PG002762,1,731.736,1425.133,693.397,721.736,1425.133,703.397,72,721.736,1,109.22147513467998,23.045282292153264,372.9093322753906,cruise,,9.468262821122252,1425.133,1,109.22726816327786,23.057638612902196,366.78717041015625,cruise,,7.170824020288308
P003847,PG002763,2,1455.133,1525.133,70.0,1445.133,1525.133,80.0,7,1445.133,1,109.22879668572816,23.05533622478664,366.78717041015625,cruise,,7.599452376317572,1525.133,1,109.23491077552936,23.046126672324405,366.78717041015625,cruise,,9.461950982763199
P003852,PG002764,1,1039.231,1109.231,70.0,1029.231,1109.231,80.0,7,1029.231,1,109.23482502652334,23.04625583463557,366.78717041015625,cruise,,9.434304197003115,1109.231,1,109.22871093672214,23.055465387097804,366.78717041015625,cruise,,7.575009801700304
P003852,PG002765,2,1139.231,1840.467,701.236,1129.231,1840.467,711.236,71,1129.231,1,109.22718241427184,23.05776777521336,366.78717041015625,cruise,,7.147219742190757,1840.467,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P003856,PG002766,1,731.736,1425.133,693.397,721.736,1425.133,703.397,72,721.736,1,109.22147513467998,23.045282292153264,372.9093322753906,cruise,,9.468262821122252,1425.133,1,109.22726816327786,23.057638612902196,366.78717041015625,cruise,,7.170824020288308
P003856,PG002767,2,1455.133,1525.133,70.0,1445.133,1525.133,80.0,7,1445.133,1,109.22879668572816,23.05533622478664,366.78717041015625,cruise,,7.599452376317572,1525.133,1,109.23491077552936,23.046126672324405,366.78717041015625,cruise,,9.461950982763199
P003857,PG002768,1,1009.231,1079.231,70.0,999.231,1079.231,80.0,7,999.231,1,109.23482502652334,23.04625583463557,366.78717041015625,cruise,,9.434304197003115,1079.231,1,109.22871093672214,23.055465387097804,366.78717041015625,cruise,,7.575009801700304
P003857,PG002769,2,1109.231,1780.467,671.236,1099.231,1780.467,681.236,68,1099.231,1,109.22718241427184,23.05776777521336,366.78717041015625,cruise,,7.147219742190757,1780.467,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P003858,PG002770,1,731.736,1425.133,693.397,721.736,1425.133,703.397,72,721.736,1,109.22147513467998,23.045282292153264,372.9093322753906,cruise,,9.468262821122252,1425.133,1,109.22726816327786,23.057638612902196,366.78717041015625,cruise,,7.170824020288308
P003858,PG002771,2,1455.133,1525.133,70.0,1445.133,1525.133,80.0,7,1445.133,1,109.22879668572816,23.05533622478664,366.78717041015625,cruise,,7.599452376317572,1525.133,1,109.23491077552936,23.046126672324405,366.78717041015625,cruise,,9.461950982763199
P003862,PG002772,1,731.736,1425.133,693.397,721.736,1425.133,703.397,72,721.736,1,109.22147513467998,23.045282292153264,372.9093322753906,cruise,,9.468262821122252,1425.133,1,109.22726816327786,23.057638612902196,366.78717041015625,cruise,,7.170824020288308
P003862,PG002773,2,1455.133,1525.133,70.0,1445.133,1525.133,80.0,7,1445.133,1,109.22879668572816,23.05533622478664,366.78717041015625,cruise,,7.599452376317572,1525.133,1,109.23491077552936,23.046126672324405,366.78717041015625,cruise,,9.461950982763199
P003866,PG002774,1,731.736,1425.133,693.397,721.736,1425.133,703.397,72,721.736,1,109.22147513467998,23.045282292153264,372.9093322753906,cruise,,9.468262821122252,1425.133,1,109.22726816327786,23.057638612902196,366.78717041015625,cruise,,7.170824020288308
P003866,PG002775,2,1455.133,1525.133,70.0,1445.133,1525.133,80.0,7,1445.133,1,109.22879668572816,23.05533622478664,366.78717041015625,cruise,,7.599452376317572,1525.133,1,109.23491077552936,23.046126672324405,366.78717041015625,cruise,,9.461950982763199
P003872,PG002776,1,731.736,1425.133,693.397,721.736,1425.133,703.397,72,721.736,1,109.22147513467998,23.045282292153264,372.9093322753906,cruise,,9.468262821122252,1425.133,1,109.22726816327786,23.057638612902196,366.78717041015625,cruise,,7.170824020288308
P003872,PG002777,2,1455.133,1525.133,70.0,1445.133,1525.133,80.0,7,1445.133,1,109.22879668572816,23.05533622478664,366.78717041015625,cruise,,7.599452376317572,1525.133,1,109.23491077552936,23.046126672324405,366.78717041015625,cruise,,9.461950982763199
P003873,PG002778,1,1039.231,1109.231,70.0,1029.231,1109.231,80.0,7,1029.231,1,109.23482502652334,23.04625583463557,366.78717041015625,cruise,,9.434304197003115,1109.231,1,109.22871093672214,23.055465387097804,366.78717041015625,cruise,,7.575009801700304
P003873,PG002779,2,1139.231,1840.467,701.236,1129.231,1840.467,711.236,71,1129.231,1,109.22718241427184,23.05776777521336,366.78717041015625,cruise,,7.147219742190757,1840.467,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P003874,PG002780,1,761.736,1485.133,723.397,751.736,1485.133,733.397,75,751.736,1,109.22147513467998,23.045282292153264,372.9093322753906,cruise,,9.468262821122252,1485.133,1,109.22726816327786,23.057638612902196,366.78717041015625,cruise,,7.170824020288308
P003874,PG002781,2,1515.133,1585.133,70.0,1505.133,1585.133,80.0,7,1505.133,1,109.22879668572816,23.05533622478664,366.78717041015625,cruise,,7.599452376317572,1585.133,1,109.23491077552936,23.046126672324405,366.78717041015625,cruise,,9.461950982763199
P003875,PG002782,1,1039.231,1109.231,70.0,1029.231,1109.231,80.0,7,1029.231,1,109.23482502652334,23.04625583463557,366.78717041015625,cruise,,9.434304197003115,1109.231,1,109.22871093672214,23.055465387097804,366.78717041015625,cruise,,7.575009801700304
P003875,PG002783,2,1139.231,1840.467,701.236,1129.231,1840.467,711.236,71,1129.231,1,109.22718241427184,23.05776777521336,366.78717041015625,cruise,,7.147219742190757,1840.467,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P003876,PG002784,1,761.736,1485.133,723.397,751.736,1485.133,733.397,75,751.736,1,109.22147513467998,23.045282292153264,372.9093322753906,cruise,,9.468262821122252,1485.133,1,109.22726816327786,23.057638612902196,366.78717041015625,cruise,,7.170824020288308
P003876,PG002785,2,1515.133,1585.133,70.0,1505.133,1585.133,80.0,7,1505.133,1,109.22879668572816,23.05533622478664,366.78717041015625,cruise,,7.599452376317572,1585.133,1,109.23491077552936,23.046126672324405,366.78717041015625,cruise,,9.461950982763199
P003877,PG002786,1,1039.231,1109.231,70.0,1029.231,1109.231,80.0,7,1029.231,1,109.23482502652334,23.04625583463557,366.78717041015625,cruise,,9.434304197003115,1109.231,1,109.22871093672214,23.055465387097804,366.78717041015625,cruise,,7.575009801700304
P003877,PG002787,2,1139.231,1840.467,701.236,1129.231,1840.467,711.236,71,1129.231,1,109.22718241427184,23.05776777521336,366.78717041015625,cruise,,7.147219742190757,1840.467,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P003878,PG002788,1,761.736,1485.133,723.397,751.736,1485.133,733.397,75,751.736,1,109.22147513467998,23.045282292153264,372.9093322753906,cruise,,9.468262821122252,1485.133,1,109.22726816327786,23.057638612902196,366.78717041015625,cruise,,7.170824020288308
P003878,PG002789,2,1515.133,1585.133,70.0,1505.133,1585.133,80.0,7,1505.133,1,109.22879668572816,23.05533622478664,366.78717041015625,cruise,,7.599452376317572,1585.133,1,109.23491077552936,23.046126672324405,366.78717041015625,cruise,,9.461950982763199
P003881,PG002790,1,1069.231,1139.231,70.0,1059.231,1139.231,80.0,7,1059.231,1,109.23482502652334,23.04625583463557,366.78717041015625,cruise,,9.434304197003115,1139.231,1,109.22871093672214,23.055465387097804,366.78717041015625,cruise,,7.575009801700304
P003881,PG002791,2,1169.231,1840.467,671.236,1159.231,1840.467,681.236,68,1159.231,1,109.22718241427184,23.05776777521336,366.78717041015625,cruise,,7.147219742190757,1840.467,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P003882,PG002792,1,761.736,1455.133,693.397,751.736,1455.133,703.397,72,751.736,1,109.22147513467998,23.045282292153264,372.9093322753906,cruise,,9.468262821122252,1455.133,1,109.22726816327786,23.057638612902196,366.78717041015625,cruise,,7.170824020288308
P003882,PG002793,2,1485.133,1555.133,70.0,1475.133,1555.133,80.0,7,1475.133,1,109.22879668572816,23.05533622478664,366.78717041015625,cruise,,7.599452376317572,1555.133,1,109.23491077552936,23.046126672324405,366.78717041015625,cruise,,9.461950982763199
P003891,PG002794,1,1039.231,1109.231,70.0,1029.231,1109.231,80.0,7,1029.231,1,109.23482502652334,23.04625583463557,366.78717041015625,cruise,,9.434304197003115,1109.231,1,109.22871093672214,23.055465387097804,366.78717041015625,cruise,,7.575009801700304
P003891,PG002795,2,1139.231,1840.467,701.236,1129.231,1840.467,711.236,71,1129.231,1,109.22718241427184,23.05776777521336,366.78717041015625,cruise,,7.147219742190757,1840.467,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P003892,PG002796,1,761.736,1485.133,723.397,751.736,1485.133,733.397,75,751.736,1,109.22147513467998,23.045282292153264,372.9093322753906,cruise,,9.468262821122252,1485.133,1,109.22726816327786,23.057638612902196,366.78717041015625,cruise,,7.170824020288308
P003892,PG002797,2,1515.133,1585.133,70.0,1505.133,1585.133,80.0,7,1505.133,1,109.22879668572816,23.05533622478664,366.78717041015625,cruise,,7.599452376317572,1585.133,1,109.23491077552936,23.046126672324405,366.78717041015625,cruise,,9.461950982763199
P003893,PG002798,1,1039.231,1109.231,70.0,1029.231,1109.231,80.0,7,1029.231,1,109.23482502652334,23.04625583463557,366.78717041015625,cruise,,9.434304197003115,1109.231,1,109.22871093672214,23.055465387097804,366.78717041015625,cruise,,7.575009801700304
P003893,PG002799,2,1139.231,1840.467,701.236,1129.231,1840.467,711.236,71,1129.231,1,109.22718241427184,23.05776777521336,366.78717041015625,cruise,,7.147219742190757,1840.467,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P003894,PG002800,1,761.736,1485.133,723.397,751.736,1485.133,733.397,75,751.736,1,109.22147513467998,23.045282292153264,372.9093322753906,cruise,,9.468262821122252,1485.133,1,109.22726816327786,23.057638612902196,366.78717041015625,cruise,,7.170824020288308
P003894,PG002801,2,1515.133,1585.133,70.0,1505.133,1585.133,80.0,7,1505.133,1,109.22879668572816,23.05533622478664,366.78717041015625,cruise,,7.599452376317572,1585.133,1,109.23491077552936,23.046126672324405,366.78717041015625,cruise,,9.461950982763199
P003897,PG002802,1,1039.231,1109.231,70.0,1029.231,1109.231,80.0,7,1029.231,1,109.23482502652334,23.04625583463557,366.78717041015625,cruise,,9.434304197003115,1109.231,1,109.22871093672214,23.055465387097804,366.78717041015625,cruise,,7.575009801700304
P003897,PG002803,2,1139.231,1840.467,701.236,1129.231,1840.467,711.236,71,1129.231,1,109.22718241427184,23.05776777521336,366.78717041015625,cruise,,7.147219742190757,1840.467,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P003899,PG002804,1,1039.231,1109.231,70.0,1029.231,1109.231,80.0,7,1029.231,1,109.23482502652334,23.04625583463557,366.78717041015625,cruise,,9.434304197003115,1109.231,1,109.22871093672214,23.055465387097804,366.78717041015625,cruise,,7.575009801700304
P003899,PG002805,2,1139.231,1840.467,701.236,1129.231,1840.467,711.236,71,1129.231,1,109.22718241427184,23.05776777521336,366.78717041015625,cruise,,7.147219742190757,1840.467,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P003901,PG002806,1,1039.231,1109.231,70.0,1029.231,1109.231,80.0,7,1029.231,1,109.23482502652334,23.04625583463557,366.78717041015625,cruise,,9.434304197003115,1109.231,1,109.22871093672214,23.055465387097804,366.78717041015625,cruise,,7.575009801700304
P003901,PG002807,2,1139.231,1840.467,701.236,1129.231,1840.467,711.236,71,1129.231,1,109.22718241427184,23.05776777521336,366.78717041015625,cruise,,7.147219742190757,1840.467,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P003902,PG002808,1,761.736,1485.133,723.397,751.736,1485.133,733.397,75,751.736,1,109.22147513467998,23.045282292153264,372.9093322753906,cruise,,9.468262821122252,1485.133,1,109.22726816327786,23.057638612902196,366.78717041015625,cruise,,7.170824020288308
P003902,PG002809,2,1515.133,1585.133,70.0,1505.133,1585.133,80.0,7,1505.133,1,109.22879668572816,23.05533622478664,366.78717041015625,cruise,,7.599452376317572,1585.133,1,109.23491077552936,23.046126672324405,366.78717041015625,cruise,,9.461950982763199
P003913,PG002810,1,1069.231,1139.231,70.0,1059.231,1139.231,80.0,7,1059.231,1,109.23482502652334,23.04625583463557,366.78717041015625,cruise,,9.434304197003115,1139.231,1,109.22871093672214,23.055465387097804,366.78717041015625,cruise,,7.575009801700304
P003913,PG002811,2,1169.231,1840.467,671.236,1159.231,1840.467,681.236,68,1159.231,1,109.22718241427184,23.05776777521336,366.78717041015625,cruise,,7.147219742190757,1840.467,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P003914,PG002812,1,1069.231,1139.231,70.0,1059.231,1139.231,80.0,7,1059.231,1,109.23482502652334,23.04625583463557,366.78717041015625,cruise,,9.434304197003115,1139.231,1,109.22871093672214,23.055465387097804,366.78717041015625,cruise,,7.575009801700304
P003914,PG002813,2,1169.231,1840.467,671.236,1159.231,1840.467,681.236,68,1159.231,1,109.22718241427184,23.05776777521336,366.78717041015625,cruise,,7.147219742190757,1840.467,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P003915,PG002814,1,1069.231,1139.231,70.0,1059.231,1139.231,80.0,7,1059.231,1,109.23482502652334,23.04625583463557,366.78717041015625,cruise,,9.434304197003115,1139.231,1,109.22871093672214,23.055465387097804,366.78717041015625,cruise,,7.575009801700304
P003915,PG002815,2,1169.231,1840.467,671.236,1159.231,1840.467,681.236,68,1159.231,1,109.22718241427184,23.05776777521336,366.78717041015625,cruise,,7.147219742190757,1840.467,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P003916,PG002816,1,761.736,1455.133,693.397,751.736,1455.133,703.397,72,751.736,1,109.22147513467998,23.045282292153264,372.9093322753906,cruise,,9.468262821122252,1455.133,1,109.22726816327786,23.057638612902196,366.78717041015625,cruise,,7.170824020288308
P003916,PG002817,2,1485.133,1555.133,70.0,1475.133,1555.133,80.0,7,1475.133,1,109.22879668572816,23.05533622478664,366.78717041015625,cruise,,7.599452376317572,1555.133,1,109.23491077552936,23.046126672324405,366.78717041015625,cruise,,9.461950982763199
P003927,PG002818,1,1039.231,1109.231,70.0,1029.231,1109.231,80.0,7,1029.231,1,109.23482502652334,23.04625583463557,366.78717041015625,cruise,,9.434304197003115,1109.231,1,109.22871093672214,23.055465387097804,366.78717041015625,cruise,,7.575009801700304
P003927,PG002819,2,1139.231,1840.467,701.236,1129.231,1840.467,711.236,71,1129.231,1,109.22718241427184,23.05776777521336,366.78717041015625,cruise,,7.147219742190757,1840.467,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
P003928,PG002820,1,761.736,1485.133,723.397,751.736,1485.133,733.397,75,751.736,1,109.22147513467998,23.045282292153264,372.9093322753906,cruise,,9.468262821122252,1485.133,1,109.22726816327786,23.057638612902196,366.78717041015625,cruise,,7.170824020288308
P003928,PG002821,2,1515.133,1585.133,70.0,1505.133,1585.133,80.0,7,1505.133,1,109.22879668572816,23.05533622478664,366.78717041015625,cruise,,7.599452376317572,1585.133,1,109.23491077552936,23.046126672324405,366.78717041015625,cruise,,9.461950982763199
P003929,PG002822,1,1039.231,1109.231,70.0,1029.231,1109.231,80.0,7,1029.231,1,109.23482502652334,23.04625583463557,366.78717041015625,cruise,,9.434304197003115,1109.231,1,109.22871093672214,23.055465387097804,366.78717041015625,cruise,,7.575009801700304
P003929,PG002823,2,1139.231,1840.467,701.236,1129.231,1840.467,711.236,71,1129.231,1,109.22718241427184,23.05776777521336,366.78717041015625,cruise,,7.147219742190757,1840.467,1,109.22078425598859,23.04799176386863,372.9093322753906,cruise,,8.85240915902888
