state_id,candidate_id,access_margin_db,relay_g01_margin_db,two_hop_margin_db
OS004254,RP003070,17.178844684908398,8.96249387360254,8.96249387360254
OS004255,RP003070,18.799158049869533,8.96249387360254,8.96249387360254
OS004256,RP003070,17.289015666389545,8.96249387360254,8.96249387360254
OS004257,RP003070,14.485943869419216,8.96249387360254,8.96249387360254
OS004258,RP003070,11.940228142508786,8.96249387360254,8.96249387360254
OS004259,RP003070,9.838473846689027,8.96249387360254,8.96249387360254
OS004260,RP003070,8.691600695429017,8.96249387360254,8.691600695429017
OS004261,RP003070,8.634006499322126,8.96249387360254,8.634006499322126
OS004262,RP003070,8.567227250449662,8.96249387360254,8.567227250449662
OS004263,RP003070,8.491692006953045,8.96249387360254,8.491692006953045
OS004264,RP003070,8.407867717544576,8.96249387360254,8.407867717544576
OS004265,RP003070,8.316250581432271,8.96249387360254,8.316250581432271
OS004266,RP003070,8.217357537162044,8.96249387360254,8.217357537162044
OS005256,RP003070,8.133621840897618,8.96249387360254,8.133621840897618
OS005257,RP003070,8.257996538769788,8.96249387360254,8.257996538769788
OS005258,RP003070,8.372348557047232,8.96249387360254,8.372348557047232
OS005259,RP003070,8.475772832953254,8.96249387360254,8.475772832953254
OS005260,RP003070,8.567400557364522,8.96249387360254,8.567400557364522
OS005261,RP003070,8.646420077280865,8.96249387360254,8.646420077280865
OS005262,RP003070,8.712098328357087,8.96249387360254,8.712098328357087
OS005263,RP003070,8.713032721268334,8.96249387360254,8.713032721268334
OS005264,RP003070,10.39491623767708,8.96249387360254,8.96249387360254
OS005265,RP003070,12.249779538672229,8.96249387360254,8.96249387360254
OS005266,RP003070,14.058717524927161,8.96249387360254,8.96249387360254
OS005267,RP003070,15.167199699674853,8.96249387360254,8.96249387360254
OS005268,RP003070,14.811392413521503,8.96249387360254,8.96249387360254
OS005269,RP003070,13.272577132038165,8.96249387360254,8.96249387360254
OS005270,RP003070,11.39310176248759,8.96249387360254,8.96249387360254
OS005271,RP003070,9.606126347092484,8.96249387360254,8.96249387360254
OS005272,RP003070,8.016913271605844,8.96249387360254,8.016913271605844
OS005273,RP003070,6.621438062928277,8.96249387360254,6.621438062928277
OS005274,RP003070,5.3914722344409824,8.96249387360254,5.3914722344409824
OS005275,RP003070,4.298229821130505,8.96249387360254,4.298229821130505
OS005276,RP003070,3.3175489036965473,8.96249387360254,3.3175489036965473
OS005277,RP003070,2.430166422389206,8.96249387360254,2.430166422389206
OS005278,RP003070,1.6208968376990924,8.96249387360254,1.6208968376990924
OS005279,RP003070,0.8777314261677702,8.96249387360254,0.8777314261677702
OS005304,RP003070,8.133621840897618,8.96249387360254,8.133621840897618
OS005305,RP003070,8.257996538769788,8.96249387360254,8.257996538769788
OS005306,RP003070,8.372348557047232,8.96249387360254,8.372348557047232
OS005307,RP003070,8.475772832953254,8.96249387360254,8.475772832953254
OS005308,RP003070,8.567400557364522,8.96249387360254,8.567400557364522
OS005309,RP003070,8.615093677765728,8.96249387360254,8.615093677765728
OS005310,RP003070,10.526788457052035,8.96249387360254,8.96249387360254
OS005311,RP003070,12.920912135034882,8.96249387360254,8.96249387360254
OS005312,RP003070,16.029680232909215,8.96249387360254,8.96249387360254
OS005313,RP003070,19.87116383954904,8.96249387360254,8.96249387360254
OS005314,RP003070,21.487554064130236,8.96249387360254,8.96249387360254
OS005315,RP003070,18.140654894185886,8.96249387360254,8.96249387360254
OS005316,RP003070,14.555178379215675,8.96249387360254,8.96249387360254
OS005317,RP003070,11.79349206660018,8.96249387360254,8.96249387360254
OS005318,RP003070,9.635747007971105,8.96249387360254,8.96249387360254
