task_id,uav_type,n_stops,visit_order,duration_s,energy_kWh,latest_start_s,direct_time_s,outage_time_s,outage_ratio,gap_count,max_gap_s,min_margin_db,needs_relay
R036404,C,2,S001>S009,2105.0581576854465,4.170552696662908,2453.1,1594.8656091250805,510.19254856036605,0.24236506088807205,1,510.19254856036605,-3.209010330240588,1
R036405,C,2,S009>S001,2105.058157685447,5.049354514304322,1807.5,1600.6406373190991,504.41752036634784,0.239621655356527,1,504.41752036634784,-3.209010330240588,1
R036406,C,2,S001>S009,2171.0581576854465,4.38623276192348,2423.1,1624.8656091250805,546.192548560366,0.2515789577662254,1,546.192548560366,-3.209010330240588,1
R036407,C,2,S009>S001,2171.058157685447,5.405723969739794,1741.5,1630.6406373190991,540.4175203663478,0.24891895155055815,1,540.4175203663478,-3.209010330240588,1
R036408,C,2,S001>S009,2171.0581576854465,4.600788337268772,2423.1,1624.8656091250805,546.192548560366,0.2515789577662254,1,546.192548560366,-3.209010330240588,1
R036409,C,2,S009>S001,2171.058157685447,5.757523761179313,1741.5,1630.6406373190991,540.4175203663478,0.24891895155055815,1,540.4175203663478,-3.209010330240588,1
R036410,C,2,S001>S009,2171.0581576854465,4.464949452913121,2387.1,1660.8656091250805,510.19254856036605,0.23499718179096574,1,510.19254856036605,-3.209010330240588,1
R036411,C,2,S009>S001,2171.058157685447,5.677451374191306,1741.5,1666.6406373190991,504.41752036634784,0.2323371755752985,1,504.41752036634784,-3.209010330240588,1
R036412,C,2,S001>S009,2171.0581576854465,4.702605010006508,2387.1,1660.8656091250805,510.19254856036605,0.23499718179096574,1,510.19254856036605,-3.209010330240588,1
R036413,C,2,S009>S001,2171.058157685447,6.078119972385455,1741.5,1666.6406373190991,504.41752036634784,0.2323371755752985,1,504.41752036634784,-3.209010330240588,1
R036414,C,2,S001>S009,2171.0581576854465,4.309400361944733,2387.1,1660.8656091250805,510.19254856036605,0.23499718179096574,1,510.19254856036605,-3.209010330240588,1
R036415,C,2,S009>S001,2171.058157685447,5.413219425692503,1741.5,1666.6406373190991,504.41752036634784,0.2323371755752985,1,504.41752036634784,-3.209010330240588,1
R036416,C,2,S001>S009,2237.0581576854465,4.5758435453061175,2357.1,1690.8656091250805,546.192548560366,0.2441566155461419,1,546.192548560366,-3.209010330240588,1
R036417,C,2,S009>S001,2237.058157685447,5.864418164470045,1675.5,1696.6406373190991,540.4175203663478,0.24157508758086388,1,540.4175203663478,-3.209010330240588,1
R036418,C,2,S001>S009,2237.0581576854465,4.6807202252917985,2321.1,1726.8656091250805,510.19254856036605,0.22806405224986753,1,510.19254856036605,-3.209010330240588,1
R036419,C,2,S009>S001,2237.058157685447,6.211488284581871,1675.5,1732.6406373190991,504.41752036634784,0.2254825242845895,1,504.41752036634784,-3.209010330240588,1
R036420,C,2,S001>S009,2237.0581576854465,4.484071532527899,2321.1,1726.8656091250805,510.19254856036605,0.22806405224986753,1,510.19254856036605,-3.209010330240588,1
R036421,C,2,S009>S001,2237.058157685447,5.870479220536841,1675.5,1732.6406373190991,504.41752036634784,0.2254825242845895,1,504.41752036634784,-3.209010330240588,1
R036422,C,2,S001>S009,2171.0581576854465,4.530647007106139,2387.1,1660.8656091250805,510.19254856036605,0.23499718179096574,1,510.19254856036605,-3.209010330240588,1
R036423,C,2,S009>S001,2171.058157685447,5.84047101007464,1741.5,1666.6406373190991,504.41752036634784,0.2323371755752985,1,504.41752036634784,-3.209010330240588,1
R036424,C,2,S001>S009,2171.0581576854465,4.788794577559928,2387.1,1660.8656091250805,510.19254856036605,0.23499718179096574,1,510.19254856036605,-3.209010330240588,1
R036425,C,2,S009>S001,2171.058157685447,6.27942021462051,1741.5,1666.6406373190991,504.41752036634784,0.2323371755752985,1,504.41752036634784,-3.209010330240588,1
R036426,C,2,S001>S009,2171.0581576854465,4.363039214530044,2387.1,1660.8656091250805,510.19254856036605,0.23499718179096574,1,510.19254856036605,-3.209010330240588,1
R036427,C,2,S009>S001,2171.058157685447,5.553712509341127,1741.5,1666.6406373190991,504.41752036634784,0.2323371755752985,1,504.41752036634784,-3.209010330240588,1
R036428,C,2,S001>S009,2237.0581576854465,4.650767631668014,2357.1,1690.8656091250805,546.192548560366,0.2441566155461419,1,546.192548560366,-3.209010330240588,1
R036429,C,2,S009>S001,2237.058157685447,6.044673649253947,1675.5,1696.6406373190991,540.4175203663478,0.24157508758086388,1,540.4175203663478,-3.209010330240588,1
R036430,C,2,S001>S009,2237.0581576854465,4.76690979284522,2321.1,1726.8656091250805,510.19254856036605,0.22806405224986753,1,510.19254856036605,-3.209010330240588,1
R036431,C,2,S001>S009,2237.0581576854465,4.552649997912681,2321.1,1726.8656091250805,510.19254856036605,0.22806405224986753,1,510.19254856036605,-3.209010330240588,1
R036432,C,2,S009>S001,2237.058157685447,6.049779226932963,1675.5,1732.6406373190991,504.41752036634784,0.2254825242845895,1,504.41752036634784,-3.209010330240588,1
R036433,C,2,S001>S009,2039.0581576854468,4.249225039370446,2519.1,1528.8656091250807,510.19254856036605,0.25020990531211246,1,510.19254856036605,-3.209010330240588,1
R036434,C,2,S009>S001,2039.058157685447,5.139786417848613,1873.5,1534.6406373190991,504.41752036634784,0.24737770154575514,1,504.41752036634784,-3.209010330240588,1
R036435,C,2,S001>S009,2039.0581576854468,4.426391693193223,2519.1,1528.8656091250807,510.19254856036605,0.25020990531211246,1,510.19254856036605,-3.209010330240588,1
R036436,C,2,S009>S001,2039.058157685447,5.4274572420307665,1873.5,1534.6406373190991,504.41752036634784,0.24737770154575514,1,504.41752036634784,-3.209010330240588,1
R036437,C,2,S001>S009,2105.0581576854465,4.741221542434117,2489.1,1558.8656091250805,546.192548560366,0.25946672616442845,1,546.192548560366,-3.209010330240588,1
R036438,C,2,S009>S001,2105.058157685447,5.940234590393958,1807.5,1564.6406373190991,540.4175203663478,0.2567233206328834,1,540.4175203663478,-3.209010330240588,1
R036439,C,2,S001>S009,2039.0581576854468,4.13045935978672,2519.1,1528.8656091250807,510.19254856036605,0.25020990531211246,1,510.19254856036605,-3.209010330240588,1
R036440,C,2,S009>S001,2039.058157685447,4.9442686199178825,1873.5,1534.6406373190991,504.41752036634784,0.24737770154575514,1,504.41752036634784,-3.209010330240588,1
R036441,C,2,S001>S009,2105.0581576854465,4.332593909338169,2489.1,1558.8656091250805,546.192548560366,0.25946672616442845,1,546.192548560366,-3.209010330240588,1
R036442,C,2,S009>S001,2105.058157685447,5.2753340437010054,1807.5,1564.6406373190991,540.4175203663478,0.2567233206328834,1,540.4175203663478,-3.209010330240588,1
R036443,C,2,S001>S009,2105.0581576854465,4.53220987188399,2489.1,1558.8656091250805,546.192548560366,0.25946672616442845,1,546.192548560366,-3.209010330240588,1
R036444,C,2,S009>S001,2105.058157685447,5.599225526348928,1807.5,1564.6406373190991,540.4175203663478,0.2567233206328834,1,540.4175203663478,-3.209010330240588,1
R036445,C,2,S001>S009,2105.0581576854465,4.404506908478513,2453.1,1594.8656091250805,510.19254856036605,0.24236506088807205,1,510.19254856036605,-3.209010330240588,1
R036446,C,2,S009>S001,2105.058157685447,5.527161223481704,1807.5,1600.6406373190991,504.41752036634784,0.239621655356527,1,504.41752036634784,-3.209010330240588,1
R036447,C,2,S001>S009,2105.0581576854465,4.6241800726472935,2453.1,1594.8656091250805,510.19254856036605,0.24236506088807205,1,510.19254856036605,-3.209010330240588,1
R036448,C,2,S009>S001,2105.058157685447,5.894237373110548,1807.5,1600.6406373190991,504.41752036634784,0.239621655356527,1,504.41752036634784,-3.209010330240588,1
R036449,C,2,S001>S009,2105.0581576854465,4.259698360685879,2453.1,1594.8656091250805,510.19254856036605,0.24236506088807205,1,510.19254856036605,-3.209010330240588,1
R036450,C,2,S009>S001,2105.058157685447,5.282993409145001,1807.5,1600.6406373190991,504.41752036634784,0.239621655356527,1,504.41752036634784,-3.209010330240588,1
R036451,C,2,S001>S009,2171.0581576854465,4.507265079921336,2423.1,1624.8656091250805,546.192548560366,0.2515789577662254,1,546.192548560366,-3.209010330240588,1
R036452,C,2,S009>S001,2171.058157685447,5.698929507799864,1741.5,1630.6406373190991,540.4175203663478,0.24891895155055815,1,540.4175203663478,-3.209010330240588,1
R036453,C,2,S001>S009,2171.0581576854465,4.75788456157915,2423.1,1624.8656091250805,546.192548560366,0.2515789577662254,1,546.192548560366,-3.209010330240588,1
R036454,C,2,S009>S001,2171.058157685447,6.118099360773832,1741.5,1630.6406373190991,540.4175203663478,0.24891895155055815,1,540.4175203663478,-3.209010330240588,1
R036455,C,2,S001>S009,2171.0581576854465,4.602295287932584,2387.1,1660.8656091250805,510.19254856036605,0.23499718179096574,1,510.19254856036605,-3.209010330240588,1
R036456,C,2,S009>S001,2171.058157685447,6.017843867394592,1741.5,1666.6406373190991,504.41752036634784,0.2323371755752985,1,504.41752036634784,-3.209010330240588,1
R036457,C,2,S001>S009,2171.0581576854465,4.42108134121193,2387.1,1660.8656091250805,510.19254856036605,0.23499718179096574,1,510.19254856036605,-3.209010330240588,1
R036458,C,2,S009>S001,2171.058157685447,5.705668057897499,1741.5,1666.6406373190991,504.41752036634784,0.2323371755752985,1,504.41752036634784,-3.209010330240588,1
R036459,C,2,S001>S009,2237.0581576854465,4.732939769616497,2357.1,1690.8656091250805,546.192548560366,0.2441566155461419,1,546.192548560366,-3.209010330240588,1
R036460,C,2,S009>S001,2237.058157685447,6.241705855057876,1675.5,1696.6406373190991,540.4175203663478,0.24157508758086388,1,540.4175203663478,-3.209010330240588,1
R036461,C,2,S001>S009,2105.0581576854465,4.464949452913121,2453.1,1594.8656091250805,510.19254856036605,0.24236506088807205,1,510.19254856036605,-3.209010330240588,1
R036462,C,2,S009>S001,2105.058157685447,5.677451374191306,1807.5,1600.6406373190991,504.41752036634784,0.239621655356527,1,504.41752036634784,-3.209010330240588,1
R036463,C,2,S001>S009,2105.0581576854465,4.702605010006508,2453.1,1594.8656091250805,510.19254856036605,0.24236506088807205,1,510.19254856036605,-3.209010330240588,1
R036464,C,2,S009>S001,2105.058157685447,6.078119972385455,1807.5,1600.6406373190991,504.41752036634784,0.239621655356527,1,504.41752036634784,-3.209010330240588,1
R036465,C,2,S001>S009,2105.0581576854465,4.309400361944733,2453.1,1594.8656091250805,510.19254856036605,0.24236506088807205,1,510.19254856036605,-3.209010330240588,1
R036466,C,2,S009>S001,2105.058157685447,5.413219425692503,1807.5,1600.6406373190991,504.41752036634784,0.239621655356527,1,504.41752036634784,-3.209010330240588,1
R036467,C,2,S001>S009,2171.0581576854465,4.5758435453061175,2423.1,1624.8656091250805,546.192548560366,0.2515789577662254,1,546.192548560366,-3.209010330240588,1
R036468,C,2,S009>S001,2171.058157685447,5.864418164470045,1741.5,1630.6406373190991,540.4175203663478,0.24891895155055815,1,540.4175203663478,-3.209010330240588,1
R036469,C,2,S001>S009,2171.0581576854465,4.6807202252917985,2387.1,1660.8656091250805,510.19254856036605,0.23499718179096574,1,510.19254856036605,-3.209010330240588,1
R036470,C,2,S009>S001,2171.058157685447,6.211488284581871,1741.5,1666.6406373190991,504.41752036634784,0.2323371755752985,1,504.41752036634784,-3.209010330240588,1
R036471,C,2,S001>S009,2171.0581576854465,4.484071532527899,2387.1,1660.8656091250805,510.19254856036605,0.23499718179096574,1,510.19254856036605,-3.209010330240588,1
R036472,C,2,S009>S001,2171.058157685447,5.870479220536841,1741.5,1666.6406373190991,504.41752036634784,0.2323371755752985,1,504.41752036634784,-3.209010330240588,1
R036473,C,2,S001>S009,2237.0581576854465,4.70974622222306,2321.1,1726.8656091250805,510.19254856036605,0.22806405224986753,1,510.19254856036605,-3.209010330240588,1
R036474,C,2,S001>S009,2171.0581576854465,4.76690979284522,2387.1,1660.8656091250805,510.19254856036605,0.23499718179096574,1,510.19254856036605,-3.209010330240588,1
R036475,C,2,S001>S009,2171.0581576854465,4.552649997912681,2387.1,1660.8656091250805,510.19254856036605,0.23499718179096574,1,510.19254856036605,-3.209010330240588,1
R036476,C,2,S009>S001,2171.058157685447,6.049779226932963,1741.5,1666.6406373190991,504.41752036634784,0.2323371755752985,1,504.41752036634784,-3.209010330240588,1
R036477,C,2,S001>S009,2105.0581576854465,4.6807202252917985,2453.1,1594.8656091250805,510.19254856036605,0.24236506088807205,1,510.19254856036605,-3.209010330240588,1
R036478,C,2,S009>S001,2105.058157685447,6.211488284581871,1807.5,1600.6406373190991,504.41752036634784,0.239621655356527,1,504.41752036634784,-3.209010330240588,1
R036479,C,2,S001>S009,2105.0581576854465,4.484071532527899,2453.1,1594.8656091250805,510.19254856036605,0.24236506088807205,1,510.19254856036605,-3.209010330240588,1
R036480,C,2,S009>S001,2105.058157685447,5.870479220536841,1807.5,1600.6406373190991,504.41752036634784,0.239621655356527,1,504.41752036634784,-3.209010330240588,1
R036481,C,2,S001>S009,2171.0581576854465,4.70974622222306,2387.1,1660.8656091250805,510.19254856036605,0.23499718179096574,1,510.19254856036605,-3.209010330240588,1
R036482,C,2,S001>S009,1841.0581576854468,3.6558743989649742,2717.1,1330.8656091250807,510.19254856036605,0.2771191917162319,1,510.19254856036605,-3.209010330240588,1
R036483,C,2,S009>S001,1841.058157685447,3.666260986151967,2071.5,1336.6406373190991,504.41752036634784,0.27398239336474556,1,504.41752036634784,-3.209010330240588,1
R036484,C,2,S001>S009,1841.0581576854468,3.7069380826507468,2717.1,1330.8656091250807,510.19254856036605,0.2771191917162319,1,510.19254856036605,-3.209010330240588,1
R036485,C,2,S009>S001,1841.058157685447,3.7183620752037783,2071.5,1336.6406373190991,504.41752036634784,0.27398239336474556,1,504.41752036634784,-3.209010330240588,1
R036486,C,2,S001>S009,1907.0581576854468,3.7953401610554787,2687.1,1360.8656091250807,546.192548560366,0.28640581639275625,1,546.192548560366,-3.209010330240588,1
R036487,C,2,S009>S001,1907.058157685447,3.808155492704133,2005.5,1366.6406373190991,540.4175203663478,0.28337757723248475,1,540.4175203663478,-3.209010330240588,1
R036488,C,2,S001>S009,1841.0581576854468,3.624027567633229,2717.1,1330.8656091250807,510.19254856036605,0.2771191917162319,1,510.19254856036605,-3.209010330240588,1
R036489,C,2,S009>S001,1841.058157685447,3.633114066863573,2071.5,1336.6406373190991,504.41752036634784,0.27398239336474556,1,504.41752036634784,-3.209010330240588,1
R036490,C,2,S001>S009,1907.0581576854468,3.6797619495086473,2687.1,1360.8656091250807,546.192548560366,0.28640581639275625,1,546.192548560366,-3.209010330240588,1
R036491,C,2,S009>S001,1907.058157685447,3.6906930796207558,2005.5,1366.6406373190991,540.4175203663478,0.28337757723248475,1,540.4175203663478,-3.209010330240588,1
R036492,C,2,S001>S009,1907.0581576854468,3.7373481258274204,2687.1,1360.8656091250807,546.192548560366,0.28640581639275625,1,546.192548560366,-3.209010330240588,1
R036493,C,2,S009>S001,1907.058157685447,3.749262349114027,2005.5,1366.6406373190991,540.4175203663478,0.28337757723248475,1,540.4175203663478,-3.209010330240588,1
R036494,C,2,S001>S009,1973.0581576854468,3.8347141926866457,2657.1,1390.8656091250807,582.192548560366,0.29507115453876126,1,582.192548560366,-3.209010330240588,1
R036495,C,2,S009>S001,1973.058157685447,3.8481639957286653,1939.5,1396.6406373190991,576.4175203663478,0.29214421182725353,1,576.4175203663478,-3.209010330240588,1
R036496,C,2,S001>S009,1907.0581576854468,3.685053297936038,2651.1,1396.8656091250807,510.19254856036605,0.2675285735279176,1,510.19254856036605,-3.209010330240588,1
R036497,C,2,S009>S001,1907.058157685447,3.7335558227674173,2005.5,1402.6406373190991,504.41752036634784,0.2645003343676461,1,504.41752036634784,-3.209010330240588,1
R036498,C,2,S001>S009,1907.0581576854468,3.7430753940262242,2651.1,1396.8656091250807,510.19254856036605,0.2675285735279176,1,510.19254856036605,-3.209010330240588,1
R036499,C,2,S009>S001,1907.058157685447,3.7986557441643702,2005.5,1402.6406373190991,504.41752036634784,0.2645003343676461,1,504.41752036634784,-3.209010330240588,1
R036500,C,2,S001>S009,1973.0581576854468,3.841474246148465,2621.1,1426.8656091250807,546.192548560366,0.27682536697301063,1,546.192548560366,-3.209010330240588,1
R036501,C,2,S009>S001,1973.058157685447,3.9071238791137515,1939.5,1432.6406373190991,540.4175203663478,0.2738984242615029,1,540.4175203663478,-3.209010330240588,1
R036502,C,2,S001>S009,1907.0581576854468,3.647224938202892,2651.1,1396.8656091250807,510.19254856036605,0.2675285735279176,1,510.19254856036605,-3.209010330240588,1
R036503,C,2,S009>S001,1907.058157685447,3.6892349631692762,2005.5,1402.6406373190991,504.41752036634784,0.2645003343676461,1,504.41752036634784,-3.209010330240588,1
R036504,C,2,S001>S009,1973.0581576854468,3.712403333864766,2621.1,1426.8656091250807,546.192548560366,0.27682536697301063,1,546.192548560366,-3.209010330240588,1
R036505,C,2,S009>S001,1973.058157685447,3.764456096677666,1939.5,1432.6406373190991,540.4175203663478,0.2738984242615029,1,540.4175203663478,-3.209010330240588,1
R036506,C,2,S001>S009,1973.0581576854468,3.7770860825237995,2621.1,1426.8656091250807,546.192548560366,0.27682536697301063,1,546.192548560366,-3.209010330240588,1
R036507,C,2,S009>S001,1973.058157685447,3.836282291560657,1939.5,1432.6406373190991,540.4175203663478,0.2738984242615029,1,540.4175203663478,-3.209010330240588,1
R036508,C,2,S001>S009,2039.0581576854468,3.8850154514117974,2591.1,1456.8656091250807,582.192548560366,0.2855203253355059,1,582.192548560366,-3.209010330240588,1
R036509,C,2,S009>S001,2039.058157685447,3.9549169726812723,1873.5,1462.6406373190991,576.4175203663478,0.28268812156914863,1,576.4175203663478,-3.209010330240588,1
R036510,C,2,S001>S009,1973.0581576854468,3.721190609311515,2585.1,1462.8656091250807,510.19254856036605,0.25857957940725995,1,510.19254856036605,-3.209010330240588,1
R036511,C,2,S009>S001,1973.058157685447,3.820528663361508,1939.5,1468.6406373190991,504.41752036634784,0.2556526366957523,1,504.41752036634784,-3.209010330240588,1
R036512,C,2,S001>S009,1973.0581576854468,3.786579168976812,2585.1,1462.8656091250807,510.19254856036605,0.25857957940725995,1,510.19254856036605,-3.209010330240588,1
R036513,C,2,S009>S001,1973.058157685447,3.899389687065178,1939.5,1468.6406373190991,504.41752036634784,0.2556526366957523,1,504.41752036634784,-3.209010330240588,1
R036514,C,2,S001>S009,2039.0581576854468,3.8962617740681638,2555.1,1492.8656091250807,546.192548560366,0.2678651153238092,1,546.192548560366,-3.209010330240588,1
R036515,C,2,S009>S001,2039.058157685447,4.028936712506367,1873.5,1498.6406373190991,540.4175203663478,0.2650329115574519,1,540.4175203663478,-3.209010330240588,1
R036516,C,2,S001>S009,1973.0581576854468,3.677559465537411,2585.1,1462.8656091250807,510.19254856036605,0.25857957940725995,1,510.19254856036605,-3.209010330240588,1
R036517,C,2,S009>S001,1973.058157685447,3.7653677712243865,1939.5,1468.6406373190991,504.41752036634784,0.2556526366957523,1,504.41752036634784,-3.209010330240588,1
R036518,C,2,S001>S009,2039.0581576854468,3.7521412905611458,2555.1,1492.8656091250807,546.192548560366,0.2678651153238092,1,546.192548560366,-3.209010330240588,1
R036519,C,2,S009>S001,2039.058157685447,3.8581552107577948,1873.5,1498.6406373190991,540.4175203663478,0.2650329115574519,1,540.4175203663478,-3.209010330240588,1
R036520,C,2,S001>S009,2039.0581576854468,3.8245775209993234,2555.1,1492.8656091250807,546.192548560366,0.2678651153238092,1,546.192548560366,-3.209010330240588,1
R036521,C,2,S009>S001,2039.058157685447,3.944465486761687,1873.5,1498.6406373190991,540.4175203663478,0.2650329115574519,1,540.4175203663478,-3.209010330240588,1
R036522,C,2,S001>S009,2105.0581576854465,3.9446733362043114,2525.1,1522.8656091250805,582.192548560366,0.2765683914407849,1,582.192548560366,-3.209010330240588,1
R036523,C,2,S009>S001,2105.058157685447,4.085827995254309,1807.5,1528.6406373190991,576.4175203663478,0.2738249859092398,1,576.4175203663478,-3.209010330240588,1
R036524,C,2,S001>S009,1907.0581576854468,3.696316598521168,2651.1,1396.8656091250807,510.19254856036605,0.2675285735279176,1,510.19254856036605,-3.209010330240588,1
R036525,C,2,S009>S001,1907.058157685447,3.760401106649107,2005.5,1402.6406373190991,504.41752036634784,0.2645003343676461,1,504.41752036634784,-3.209010330240588,1
R036526,C,2,S001>S009,1907.0581576854468,3.756723628627869,2651.1,1396.8656091250807,510.19254856036605,0.2675285735279176,1,510.19254856036605,-3.209010330240588,1
R036527,C,2,S009>S001,1907.058157685447,3.829956262319792,2005.5,1402.6406373190991,504.41752036634784,0.2645003343676461,1,504.41752036634784,-3.209010330240588,1
R036528,C,2,S001>S009,1973.0581576854468,3.8587102383541128,2621.1,1426.8656091250807,546.192548560366,0.27682536697301063,1,546.192548560366,-3.209010330240588,1
R036529,C,2,S009>S001,1973.058157685447,3.9451265955407013,1939.5,1432.6406373190991,540.4175203663478,0.2738984242615029,1,540.4175203663478,-3.209010330240588,1
R036530,C,2,S001>S009,1907.0581576854468,3.6565684021152105,2651.1,1396.8656091250807,510.19254856036605,0.2675285735279176,1,510.19254856036605,-3.209010330240588,1
R036531,C,2,S009>S001,1907.058157685447,3.712493849236415,2005.5,1402.6406373190991,504.41752036634784,0.2645003343676461,1,504.41752036634784,-3.209010330240588,1
R036532,C,2,S001>S009,1973.0581576854468,3.7248379833442598,2621.1,1426.8656091250807,546.192548560366,0.27682536697301063,1,546.192548560366,-3.209010330240588,1
R036533,C,2,S009>S001,1973.058157685447,3.793489547487466,1939.5,1432.6406373190991,540.4175203663478,0.2738984242615029,1,540.4175203663478,-3.209010330240588,1
R036534,C,2,S001>S009,1973.0581576854468,3.792009403160118,2621.1,1426.8656091250807,546.192548560366,0.27682536697301063,1,546.192548560366,-3.209010330240588,1
R036535,C,2,S009>S001,1973.058157685447,3.8699647653443243,1939.5,1432.6406373190991,540.4175203663478,0.2738984242615029,1,540.4175203663478,-3.209010330240588,1
R036536,C,2,S001>S009,2039.0581576854468,3.903783711652666,2591.1,1456.8656091250807,582.192548560366,0.2855203253355059,1,582.192548560366,-3.209010330240588,1
R036537,C,2,S009>S001,2039.058157685447,3.9957820798577313,1873.5,1462.6406373190991,576.4175203663478,0.28268812156914863,1,576.4175203663478,-3.209010330240588,1
R036538,C,2,S001>S009,1973.0581576854468,3.73483884391316,2585.1,1462.8656091250807,510.19254856036605,0.25857957940725995,1,510.19254856036605,-3.209010330240588,1
R036539,C,2,S009>S001,1973.058157685447,3.853856470949112,1939.5,1468.6406373190991,504.41752036634784,0.2556526366957523,1,504.41752036634784,-3.209010330240588,1
R036540,C,2,S001>S009,1973.0581576854468,3.8028577137208552,2585.1,1462.8656091250807,510.19254856036605,0.25857957940725995,1,510.19254856036605,-3.209010330240588,1
R036541,C,2,S009>S001,1973.058157685447,3.9376311097950922,1939.5,1468.6406373190991,504.41752036634784,0.2556526366957523,1,504.41752036634784,-3.209010330240588,1
R036542,C,2,S001>S009,2039.0581576854468,3.916697668451877,2555.1,1492.8656091250807,546.192548560366,0.2678651153238092,1,546.192548560366,-3.209010330240588,1
R036543,C,2,S009>S001,2039.058157685447,4.0749443738300055,1873.5,1498.6406373190991,540.4175203663478,0.2650329115574519,1,540.4175203663478,-3.209010330240588,1
R036544,C,2,S001>S009,1973.0581576854468,3.68920978647133,2585.1,1462.8656091250807,510.19254856036605,0.25857957940725995,1,510.19254856036605,-3.209010330240588,1
R036545,C,2,S009>S001,1973.058157685447,3.7949633273590067,1939.5,1468.6406373190991,504.41752036634784,0.2556526366957523,1,504.41752036634784,-3.209010330240588,1
R036546,C,2,S001>S009,2039.0581576854468,3.767064611197464,2555.1,1492.8656091250807,546.192548560366,0.2678651153238092,1,546.192548560366,-3.209010330240588,1
R036547,C,2,S009>S001,2039.058157685447,3.893864973973645,1873.5,1498.6406373190991,540.4175203663478,0.2650329115574519,1,540.4175203663478,-3.209010330240588,1
R036548,C,2,S001>S009,2039.0581576854468,3.8423106618852696,2555.1,1492.8656091250807,546.192548560366,0.2678651153238092,1,546.192548560366,-3.209010330240588,1
R036549,C,2,S009>S001,2039.058157685447,3.985424203362613,1873.5,1498.6406373190991,540.4175203663478,0.2650329115574519,1,540.4175203663478,-3.209010330240588,1
R036550,C,2,S001>S009,2105.0581576854465,3.9669376924738486,2525.1,1522.8656091250805,582.192548560366,0.2765683914407849,1,582.192548560366,-3.209010330240588,1
R036551,C,2,S009>S001,2105.058157685447,4.1352513594886045,1807.5,1528.6406373190991,576.4175203663478,0.2738249859092398,1,576.4175203663478,-3.209010330240588,1
R036552,C,2,S001>S009,2039.0581576854468,3.7809729290061465,2519.1,1528.8656091250807,510.19254856036605,0.25020990531211246,1,510.19254856036605,-3.209010330240588,1
R036553,C,2,S009>S001,2039.058157685447,3.967571812228177,1873.5,1534.6406373190991,504.41752036634784,0.24737770154575514,1,504.41752036634784,-3.209010330240588,1
R036554,C,2,S001>S009,2039.0581576854468,3.8576452416405544,2519.1,1528.8656091250807,510.19254856036605,0.25020990531211246,1,510.19254856036605,-3.209010330240588,1
R036555,C,2,S009>S001,2039.058157685447,4.067511726423655,1873.5,1534.6406373190991,504.41752036634784,0.24737770154575514,1,504.41752036634784,-3.209010330240588,1
R036556,C,2,S001>S009,2105.0581576854465,3.9855307581583936,2489.1,1558.8656091250805,546.192548560366,0.25946672616442845,1,546.192548560366,-3.209010330240588,1
R036557,C,2,S009>S001,2105.058157685447,4.231063145406726,1807.5,1564.6406373190991,540.4175203663478,0.2567233206328834,1,540.4175203663478,-3.209010330240588,1
R036558,C,2,S001>S009,2039.0581576854468,3.728947743167709,2519.1,1528.8656091250807,510.19254856036605,0.25020990531211246,1,510.19254856036605,-3.209010330240588,1
R036559,C,2,S009>S001,2039.058157685447,3.896730224675083,1873.5,1534.6406373190991,504.41752036634784,0.24737770154575514,1,504.41752036634784,-3.209010330240588,1
R036560,C,2,S001>S009,2105.0581576854465,3.8173658699226154,2489.1,1558.8656091250805,546.192548560366,0.25946672616442845,1,546.192548560366,-3.209010330240588,1
R036561,C,2,S009>S001,2105.058157685447,4.015364905795698,1807.5,1564.6406373190991,540.4175203663478,0.2567233206328834,1,540.4175203663478,-3.209010330240588,1
R036562,C,2,S001>S009,2105.0581576854465,3.9019685466777836,2489.1,1558.8656091250805,546.192548560366,0.25946672616442845,1,546.192548560366,-3.209010330240588,1
R036563,C,2,S009>S001,2105.058157685447,4.124403009171597,1807.5,1564.6406373190991,540.4175203663478,0.2567233206328834,1,540.4175203663478,-3.209010330240588,1
R036564,C,2,S001>S009,2171.0581576854465,4.042056841947939,2459.1,1588.8656091250805,582.192548560366,0.268160733741485,1,582.192548560366,-3.209010330240588,1
R036565,C,2,S009>S001,2171.058157685447,4.303112958635935,1741.5,1594.6406373190991,576.4175203663478,0.2655007275258178,1,576.4175203663478,-3.209010330240588,1
R036566,C,2,S001>S009,1973.0581576854468,3.749329154084133,2585.1,1462.8656091250807,510.19254856036605,0.25857957940725995,1,510.19254856036605,-3.209010330240588,1
R036567,C,2,S009>S001,1973.058157685447,3.8894240106413984,1939.5,1468.6406373190991,504.41752036634784,0.2556526366957523,1,504.41752036634784,-3.209010330240588,1
R036568,C,2,S001>S009,1973.0581576854468,3.8200937059265034,2585.1,1462.8656091250807,510.19254856036605,0.25857957940725995,1,510.19254856036605,-3.209010330240588,1
R036569,C,2,S009>S001,1973.058157685447,3.9783277879125714,1939.5,1468.6406373190991,504.41752036634784,0.2556526366957523,1,504.41752036634784,-3.209010330240588,1
R036570,C,2,S001>S009,2039.0581576854468,3.9383329377126794,2555.1,1492.8656091250807,546.192548560366,0.2678651153238092,1,546.192548560366,-3.209010330240588,1
R036571,C,2,S009>S001,2039.058157685447,4.123859228962045,1873.5,1498.6406373190991,540.4175203663478,0.2650329115574519,1,540.4175203663478,-3.209010330240588,1
