task_id,cargo_pattern,n_boxes,total_mass_kg,total_volume_m3,end_SOC,has_hard_deadline,uav_type,n_stops,visit_order,duration_s,energy_kWh,latest_start_s,direct_time_s,outage_time_s,outage_ratio,gap_count,max_gap_s,min_margin_db,needs_relay
R005813,S011:[饮水:1|食品:1] S008:[医疗:1],3,25.0,0.067,0.262666,True,B,2,S011>S008,2210.012915326489,2.9493355421854788,5662.7,1532.655175991274,677.3577393352148,0.3064949234629914,1,677.3577393352148,-6.238708362975757,1
R005814,S008:[医疗:1] S011:[食品:1],2,11.0,0.04,0.343756,True,B,2,S008>S011,2150.012915326489,2.624975045689245,5996.8,1481.2395488701009,668.7733664563879,0.3110555111966998,1,668.7733664563879,-6.238708362975757,1
R005815,S011:[医疗:1] S008:[食品:1],2,11.0,0.04,0.3743,True,B,2,S011>S008,2150.012915326489,2.502798179015901,5722.7,1502.655175991274,647.3577393352148,0.3010948142313418,1,647.3577393352148,-6.238708362975757,1
R005816,S008:[医疗:1] S011:[饮水:1],2,17.0,0.039,0.288975,True,B,2,S008>S011,2150.012915326489,2.8440986302301297,5996.8,1481.2395488701009,668.7733664563879,0.3110555111966998,1,668.7733664563879,-6.238708362975757,1
R005817,S011:[医疗:1] S008:[饮水:1],2,17.0,0.039,0.361421,True,B,2,S011>S008,2150.012915326489,2.554317362093624,5722.7,1502.655175991274,647.3577393352148,0.3010948142313418,1,647.3577393352148,-6.238708362975757,1
R005818,S011:[医疗:1] S008:[饮水:1|食品:1],3,25.0,0.067,0.33399,True,B,2,S011>S008,2210.012915326489,2.664038899809994,5662.7,1562.655175991274,647.3577393352148,0.2929203421598916,1,647.3577393352148,-6.238708362975757,1
R005819,S008:[医疗:1] S011:[医疗:1],2,6.0,0.024,0.373856,True,B,2,S008>S011,2150.012915326489,2.5045748561442776,5996.8,1481.2395488701009,668.7733664563879,0.3110555111966998,1,668.7733664563879,-6.238708362975757,1
R005820,S011:[医疗:1] S008:[医疗:1],2,6.0,0.024,0.381664,True,B,2,S011>S008,2150.012915326489,2.473345138525236,5722.7,1502.655175991274,647.3577393352148,0.3010948142313418,1,647.3577393352148,-6.238708362975757,1
R005821,S008:[医疗:1] S011:[医疗:1|食品:1],3,14.0,0.052,0.319175,True,B,2,S008>S011,2210.012915326489,2.723298476830314,5966.8,1541.2395488701009,668.7733664563879,0.302610614543666,1,668.7733664563879,-6.238708362975757,1
R005822,S011:[医疗:1] S008:[医疗:1|食品:1],3,14.0,0.052,0.368484,True,B,2,S011>S008,2210.012915326489,2.526065997675784,5662.7,1562.655175991274,647.3577393352148,0.2929203421598916,1,647.3577393352148,-6.238708362975757,1
R005823,S008:[医疗:1] S011:[医疗:1|饮水:1],3,20.0,0.051,0.252042,True,B,2,S008>S011,2210.012915326489,2.9918321077103425,5966.8,1541.2395488701009,668.7733664563879,0.302610614543666,1,668.7733664563879,-6.238708362975757,1
R005824,S011:[医疗:1] S008:[医疗:1|饮水:1],3,20.0,0.051,0.35284,True,B,2,S011>S008,2210.012915326489,2.58863843305674,5662.7,1562.655175991274,647.3577393352148,0.2929203421598916,1,647.3577393352148,-6.238708362975757,1
R005825,S008:[医疗:1|卫生:1] S011:[医疗:1],3,12.0,0.059,0.348789,True,B,2,S008>S011,2210.012915326489,2.6048442709607693,5936.8,1511.2395488701009,698.7733664563879,0.3161851958467658,1,698.7733664563879,-6.238708362975757,1
R005826,S011:[医疗:1|卫生:1] S008:[医疗:1],3,12.0,0.059,0.359501,True,B,2,S011>S008,2210.012915326489,2.56199425428222,5662.7,1532.655175991274,677.3577393352148,0.3064949234629914,1,677.3577393352148,-6.238708362975757,1
R005832,S011:[医疗:1|食品:1] S008:[医疗:1],3,14.0,0.052,0.349501,True,B,2,S011>S008,2210.012915326489,2.6019959488287974,5662.7,1532.655175991274,677.3577393352148,0.3064949234629914,1,677.3577393352148,-6.238708362975757,1
R005834,S011:[医疗:1|饮水:1] S008:[食品:1],3,25.0,0.067,0.291223,True,B,2,S011>S008,2210.012915326489,2.8351077506860944,5662.7,1532.655175991274,677.3577393352148,0.3064949234629914,1,677.3577393352148,-6.238708362975757,1
R005836,S011:[医疗:1|饮水:1] S008:[医疗:1],3,20.0,0.051,0.310073,True,B,2,S011>S008,2210.012915326489,2.7597072839328405,5662.7,1532.655175991274,677.3577393352148,0.3064949234629914,1,677.3577393352148,-6.238708362975757,1
R005841,S015:[卫生:1] S008:[饮水:1],2,20.0,0.062,0.22589,True,B,2,S015>S008,2497.9852361759326,3.096440399547096,9671.8,1319.3180339574706,1178.667202218462,0.4718471451107683,2,618.8437203662488,-6.243983355098692,1
R005843,S015:[卫生:1] S008:[医疗:1],2,9.0,0.047,0.279634,True,B,2,S015>S008,2497.9852361759326,2.881463304075261,6071.8,1319.3180339574706,1178.667202218462,0.4718471451107683,2,618.8437203662488,-6.243983355098692,1
R005846,S015:[食品:1] S008:[饮水:1],2,22.0,0.055,0.207634,True,B,2,S015>S008,2497.9852361759326,3.169465802896423,9671.8,1319.3180339574706,1178.667202218462,0.4718471451107683,2,618.8437203662488,-6.243983355098692,1
R005853,S008:[医疗:1] S015:[食品:1],2,11.0,0.04,0.261489,True,B,2,S008>S015,2497.9852361759326,2.954044279463111,5996.8,1297.1668311247122,1200.8184050512205,0.4807147727139917,2,629.383873230249,-6.244263731045464,1
R005855,S008:[医疗:1] S015:[饮水:1],2,17.0,0.039,0.209828,True,B,2,S008>S015,2497.9852361759326,3.160686832437853,5996.8,1297.1668311247122,1200.8184050512205,0.4807147727139917,2,629.383873230249,-6.244263731045464,1
R005872,S010:[食品:1] S009:[饮水:1],2,22.0,0.055,0.350111,True,B,2,S010>S009,2093.685332575856,2.599555993525664,2605.2,1210.3685760711005,883.3167565047552,0.4218956606139151,3,457.3541636922164,-3.22108252558607,1
R005879,S009:[饮水:1] S010:[食品:1],2,22.0,0.055,0.339737,True,B,2,S009>S010,2093.685332575856,2.6410537802394143,9798.0,1206.9131384668356,886.7721941090201,0.423546069847099,3,451.122155986465,-3.22108252558607,1
R005889,S009:[医疗:1] S010:[食品:1],2,11.0,0.04,0.395229,True,B,2,S009>S010,2093.685332575856,2.4190828574002143,9798.0,1206.9131384668356,886.7721941090201,0.423546069847099,3,451.122155986465,-3.22108252558607,1
R005892,S010:[医疗:1] S009:[饮水:1],2,17.0,0.039,0.38486,True,B,2,S010>S009,2093.685332575856,2.460558478039044,2605.2,1210.3685760711005,883.3167565047552,0.4218956606139151,3,457.3541636922164,-3.22108252558607,1
R005896,S010:[医疗:1] S009:[医疗:1],2,6.0,0.024,0.419442,True,B,2,S010>S009,2093.685332575856,2.3222333532839974,2605.2,1210.3685760711005,883.3167565047552,0.4218956606139151,3,457.3541636922164,-3.22108252558607,1
R005914,S011:[食品:1] S009:[饮水:1],2,22.0,0.055,0.468888,True,B,2,S011>S009,1823.051961586948,2.1244497761662227,9983.0,1329.2474282492158,493.804533337732,0.2708669548331909,1,493.804533337732,-3.209942490616612,1
R005916,S011:[食品:1] S009:[医疗:1],2,11.0,0.04,0.497102,True,B,2,S011>S009,1823.051961586948,2.0115906423558445,9983.0,1329.2474282492158,493.804533337732,0.2708669548331909,1,493.804533337732,-3.209942490616612,1
R005918,S011:[食品:1] S009:[医疗:1|食品:1],3,19.0,0.068,0.478693,True,B,2,S011>S009,1883.051961586948,2.0852297788404326,9923.0,1389.2474282492158,493.804533337732,0.262236275690224,1,493.804533337732,-3.209942490616612,1
R005920,S011:[食品:1] S009:[医疗:1|饮水:1],3,25.0,0.067,0.456792,True,B,2,S011>S009,1883.051961586948,2.172831363149937,9923.0,1389.2474282492158,493.804533337732,0.262236275690224,1,493.804533337732,-3.209942490616612,1
R005956,S012:[食品:1] S009:[饮水:1],2,22.0,0.055,0.288442,True,B,2,S012>S009,2107.894920902864,2.84623227126454,2418.2,1052.9233958139391,1054.9715250889246,0.5004858233811077,1,1054.9715250889246,-5.4426206856221455,1
R005963,S009:[饮水:1] S012:[食品:1],2,22.0,0.055,0.312604,True,B,2,S009>S012,2107.894920902864,2.7495856699672534,9798.0,1052.6459915422447,1055.248929360619,0.5006174258955137,1,1055.248929360619,-5.4426206856221455,1
R005973,S009:[医疗:1] S012:[食品:1],2,11.0,0.04,0.368096,True,B,2,S009>S012,2107.894920902864,2.527614747128053,9798.0,1052.6459915422447,1055.248929360619,0.5006174258955137,1,1055.248929360619,-5.4426206856221455,1
R005980,S012:[医疗:1] S009:[医疗:1],2,6.0,0.024,0.385111,True,B,2,S012>S009,2107.894920902864,2.4595571238121954,2418.2,1052.9233958139391,1054.9715250889246,0.5004858233811077,1,1054.9715250889246,-5.4426206856221455,1
R006005,S009:[饮水:1] S013:[食品:1],2,22.0,0.055,0.398651,True,B,2,S009>S013,1899.8965744521413,2.4053958076107538,9798.0,1047.0157204500117,852.88085400213,0.4489090961428091,1,852.88085400213,-3.212887152010012,1
R006015,S009:[医疗:1] S013:[食品:1],2,11.0,0.04,0.454144,True,B,2,S009>S013,1899.8965744521413,2.1834248847715543,9798.0,1047.0157204500117,852.88085400213,0.4489090961428091,1,852.88085400213,-3.212887152010012,1
R006040,S014:[食品:1] S009:[饮水:1],2,22.0,0.055,0.234806,True,B,2,S014>S009,2419.2173240730453,3.060774092674404,2448.1,1312.4721934213608,1106.7451306516846,0.4574806569210347,2,634.363861988591,-3.227908027579588,1
R006042,S014:[食品:1] S009:[医疗:1],2,11.0,0.04,0.290479,True,B,2,S014>S009,2419.2173240730453,2.838084164202045,2448.1,1312.4721934213608,1106.7451306516846,0.4574806569210347,2,634.363861988591,-3.227908027579588,1
R006046,S009:[饮水:1] S014:[食品:1],2,22.0,0.055,0.236008,True,B,2,S009>S014,2419.2173240730453,3.055966095099336,9798.0,1331.6025672294766,1087.6147568435688,0.4495729862798922,2,633.2207604436924,-3.227908027579588,1
R006052,S009:[医疗:1] S014:[食品:1],2,11.0,0.04,0.291501,True,B,2,S009>S014,2419.2173240730453,2.833995172260136,9798.0,1331.6025672294766,1087.6147568435688,0.4495729862798922,2,633.2207604436924,-3.227908027579588,1
R006063,S009:[医疗:1|食品:1] S014:[食品:1],3,19.0,0.068,0.255429,True,B,2,S009>S014,2479.2173240730453,2.978283324774887,9738.0,1361.6025672294766,1117.6147568435688,0.4507933798266087,2,633.2207604436924,-3.227908027579588,1
R006073,S015:[食品:1] S009:[饮水:1],2,22.0,0.055,0.212483,True,B,2,S015>S009,2377.4142272267136,3.150069389623356,9671.8,1399.2715383546058,978.1426888721078,0.411431326384012,2,516.1356718636446,-3.667449320763623,1
R006075,S015:[食品:1] S009:[医疗:1],2,11.0,0.04,0.27366,True,B,2,S015>S009,2377.4142272267136,2.905359965230843,6071.8,1399.2715383546058,978.1426888721078,0.411431326384012,2,516.1356718636446,-3.667449320763623,1
R006078,S009:[饮水:1] S015:[食品:1],2,22.0,0.055,0.220329,True,B,2,S009>S015,2377.4142272267136,3.11868305089971,9798.0,1414.0897152392956,963.324511987418,0.4051984298550906,2,519.0791870556404,-3.667449320763623,1
R006080,S015:[饮水:1] S009:[医疗:1],2,17.0,0.039,0.223368,True,B,2,S015>S009,2377.4142272267136,3.106529311724466,6071.8,1399.2715383546058,978.1426888721078,0.411431326384012,2,516.1356718636446,-3.667449320763623,1
R006082,S009:[医疗:1] S015:[食品:1],2,11.0,0.04,0.275822,True,B,2,S009>S015,2377.4142272267136,2.8967121280605106,9798.0,1414.0897152392956,963.324511987418,0.4051984298550906,2,519.0791870556404,-3.667449320763623,1
R006099,S011:[食品:1] S010:[饮水:1],2,22.0,0.055,0.434538,True,B,2,S011>S010,1966.965815585526,2.261847230390763,9983.0,1603.719755537529,363.2460600479969,0.1846732958802672,1,363.2460600479969,-1.6558298429310554,1
R006101,S011:[食品:1] S010:[医疗:1],2,11.0,0.04,0.462753,True,B,2,S011>S010,1966.965815585526,2.1489880965803847,9983.0,1603.719755537529,363.2460600479969,0.1846732958802672,1,363.2460600479969,-1.6558298429310554,1
R006103,S011:[食品:1] S010:[医疗:1|食品:1],3,19.0,0.068,0.444343,True,B,2,S011>S010,2026.965815585526,2.222627233064973,9923.0,1663.719755537529,363.2460600479969,0.1792068012469498,1,363.2460600479969,-1.6558298429310554,1
R006105,S011:[食品:1] S010:[医疗:1|饮水:1],3,25.0,0.067,0.422443,True,B,2,S011>S010,2026.965815585526,2.310228817374477,9923.0,1663.719755537529,363.2460600479969,0.1792068012469498,1,363.2460600479969,-1.6558298429310554,1
R006110,S010:[饮水:1] S011:[医疗:1],2,17.0,0.039,0.443668,True,B,2,S010>S011,1966.965815585526,2.2253294444829,2605.2,1606.3078695828829,360.65794600264303,0.1833575058320383,1,360.65794600264303,-1.6558298429310554,1
R006156,S010:[医疗:1] S012:[食品:1],2,11.0,0.04,0.357874,True,B,2,S010>S012,2209.0991017847828,2.5685026481829283,2605.2,1100.1151993059166,1108.9839024788662,0.5020073122038266,1,1108.9839024788662,-5.4454248818918245,1
R006178,S010:[食品:1] S013:[食品:1],2,16.0,0.056,0.532423,False,B,2,S010>S013,1826.4840978683635,1.8703095305292257,,1094.4849282136836,731.9991696546797,0.4007695279192272,1,731.9991696546797,-1.7901289961733653,1
R006180,S010:[食品:1] S013:[饮水:1],2,22.0,0.055,0.49644,True,B,2,S010>S013,1826.4840978683635,2.0142405931735827,2221.2,1094.4849282136836,731.9991696546797,0.4007695279192272,1,731.9991696546797,-1.7901289961733653,1
R006181,S013:[食品:1] S010:[饮水:1],2,22.0,0.055,0.501861,True,B,2,S013>S010,1826.4840978683635,1.9925579192506049,2627.3,1102.230775592487,724.2533222758766,0.3965286766641613,1,724.2533222758766,-1.7901289961733653,1
R006182,S010:[食品:1] S013:[医疗:1],2,11.0,0.04,0.553269,True,B,2,S010>S013,1826.4840978683635,1.786923523923476,2221.2,1094.4849282136836,731.9991696546797,0.4007695279192272,1,731.9991696546797,-1.7901289961733653,1
R006183,S013:[食品:1] S010:[医疗:1],2,11.0,0.04,0.550244,True,B,2,S013>S010,1826.4840978683635,1.799023144254153,2627.3,1102.230775592487,724.2533222758766,0.3965286766641613,1,724.2533222758766,-1.7901289961733653,1
R006188,S010:[饮水:1] S013:[食品:1],2,22.0,0.055,0.502025,True,B,2,S010>S013,1826.4840978683635,1.9918997845882704,2605.2,1094.4849282136836,731.9991696546797,0.4007695279192272,1,731.9991696546797,-1.7901289961733653,1
R006189,S013:[饮水:1] S010:[食品:1],2,22.0,0.055,0.496276,True,B,2,S013>S010,1826.4840978683635,2.014896457002583,2243.3,1102.230775592487,724.2533222758766,0.3965286766641613,1,724.2533222758766,-1.7901289961733653,1
R006192,S010:[饮水:1] S013:[医疗:1],2,17.0,0.039,0.531289,True,B,2,S010>S013,1826.4840978683635,1.8748448955133283,2221.2,1094.4849282136836,731.9991696546797,0.4007695279192272,1,731.9991696546797,-1.7901289961733653,1
R006193,S013:[饮水:1] S010:[医疗:1],2,17.0,0.039,0.522589,True,B,2,S013>S010,1826.4840978683635,1.9096452859502693,2243.3,1102.230775592487,724.2533222758766,0.3965286766641613,1,724.2533222758766,-1.7901289961733653,1
R006198,S010:[医疗:1] S013:[食品:1],2,11.0,0.04,0.550128,True,B,2,S010>S013,1826.4840978683635,1.7994882281798024,2605.2,1094.4849282136836,731.9991696546797,0.4007695279192272,1,731.9991696546797,-1.7901289961733653,1
R006199,S013:[医疗:1] S010:[食品:1],2,11.0,0.04,0.553385,True,B,2,S013>S010,1826.4840978683635,1.7864603323589376,2243.3,1102.230775592487,724.2533222758766,0.3965286766641613,1,724.2533222758766,-1.7901289961733653,1
R006200,S010:[医疗:1] S013:[饮水:1],2,17.0,0.039,0.522562,True,B,2,S010>S013,1826.4840978683635,1.9097504083549677,2221.2,1094.4849282136836,731.9991696546797,0.4007695279192272,1,731.9991696546797,-1.7901289961733653,1
R006201,S013:[医疗:1] S010:[饮水:1],2,17.0,0.039,0.531314,True,B,2,S013>S010,1826.4840978683635,1.874743936303076,2243.3,1102.230775592487,724.2533222758766,0.3965286766641613,1,724.2533222758766,-1.7901289961733653,1
R006204,S010:[医疗:1] S013:[医疗:1],2,6.0,0.024,0.56587,True,B,2,S010>S013,1826.4840978683635,1.7365197707582825,2221.2,1094.4849282136836,731.9991696546797,0.4007695279192272,1,731.9991696546797,-1.7901289961733653,1
R006205,S013:[医疗:1] S010:[医疗:1],2,6.0,0.024,0.565977,True,B,2,S013>S010,1826.4840978683635,1.7360909355168914,2243.3,1102.230775592487,724.2533222758766,0.3965286766641613,1,724.2533222758766,-1.7901289961733653,1
R006214,S010:[医疗:1|食品:1] S013:[医疗:1],3,14.0,0.052,0.543336,True,B,2,S010>S013,1886.4840978683635,1.826657675930965,2161.2,1124.4849282136836,761.9991696546797,0.4039255727178947,1,761.9991696546797,-1.7901289961733653,1
R006215,S013:[医疗:1|食品:1] S010:[医疗:1],3,14.0,0.052,0.537752,True,B,2,S013>S010,1886.4840978683635,1.848993955459436,2183.3,1132.230775592487,754.2533222758766,0.399819602576108,1,754.2533222758766,-1.7901289961733653,1
R006218,S010:[医疗:1|饮水:1] S013:[医疗:1],3,20.0,0.051,0.516668,True,B,2,S010>S013,1886.4840978683635,1.9333275236418956,2161.2,1124.4849282136836,761.9991696546797,0.4039255727178947,1,761.9991696546797,-1.7901289961733653,1
R006220,S010:[食品:1] S014:[食品:1],2,16.0,0.056,0.483898,False,B,2,S010>S014,2055.402245808285,2.064406530339061,,1179.0717749931484,876.330470815137,0.4263547306140656,1,876.330470815137,-2.7488069776422748,1
R006221,S014:[食品:1] S010:[食品:1],2,16.0,0.056,0.477001,False,B,2,S014>S010,2055.402245808285,2.091994557569912,,1166.485963580768,888.9162822275175,0.4324780144812734,1,888.9162822275175,-2.7488069776422748,1
R006224,S010:[食品:1] S014:[医疗:1],2,11.0,0.04,0.505559,True,B,2,S010>S014,2055.402245808285,1.9777626931388856,2171.3,1179.0717749931484,876.330470815137,0.4263547306140656,1,876.330470815137,-2.7488069776422748,1
R006225,S014:[食品:1] S010:[医疗:1],2,11.0,0.04,0.497597,True,B,2,S014>S010,2055.402245808285,2.009612640214565,2448.1,1166.485963580768,888.9162822275175,0.4324780144812734,1,888.9162822275175,-2.7488069776422748,1
R006230,S010:[饮水:1] S014:[食品:1],2,22.0,0.055,0.453501,True,B,2,S010>S014,2055.402245808285,2.1859967843981067,2605.2,1179.0717749931484,876.330470815137,0.4263547306140656,1,876.330470815137,-2.7488069776422748,1
R006231,S014:[饮水:1] S010:[食品:1],2,22.0,0.055,0.434866,True,B,2,S014>S010,2055.402245808285,2.2605353894894664,2014.3,1166.485963580768,888.9162822275175,0.4324780144812734,1,888.9162822275175,-2.7488069776422748,1
R006232,S010:[饮水:1] S014:[饮水:1],2,28.0,0.054,0.400058,True,B,2,S010>S014,2055.402245808285,2.3997691868313784,2171.3,1179.0717749931484,876.330470815137,0.4263547306140656,1,876.330470815137,-2.7488069776422748,1
R006233,S014:[饮水:1] S010:[饮水:1],2,28.0,0.054,0.381682,True,B,2,S014>S010,2055.402245808285,2.473272528230132,2014.3,1166.485963580768,888.9162822275175,0.4324780144812734,1,888.9162822275175,-2.7488069776422748,1
R006234,S010:[饮水:1] S014:[医疗:1],2,17.0,0.039,0.483579,True,B,2,S010>S014,2055.402245808285,2.0656840647287384,2171.3,1179.0717749931484,876.330470815137,0.4263547306140656,1,876.330470815137,-2.7488069776422748,1
R006240,S010:[医疗:1] S014:[食品:1],2,11.0,0.04,0.501604,True,B,2,S010>S014,2055.402245808285,1.9935852279896389,2605.2,1179.0717749931484,876.330470815137,0.4263547306140656,1,876.330470815137,-2.7488069776422748,1
R006241,S014:[医疗:1] S010:[食品:1],2,11.0,0.04,0.501555,True,B,2,S014>S010,2055.402245808285,1.993778751197146,2014.3,1166.485963580768,888.9162822275175,0.4324780144812734,1,888.9162822275175,-2.7488069776422748,1
R006242,S010:[医疗:1] S014:[饮水:1],2,17.0,0.039,0.472569,True,B,2,S010>S014,2055.402245808285,2.1097257953820336,2171.3,1179.0717749931484,876.330470815137,0.4263547306140656,1,876.330470815137,-2.7488069776422748,1
R006243,S014:[医疗:1] S010:[饮水:1],2,17.0,0.039,0.47601,True,B,2,S014>S010,2055.402245808285,2.095961446216938,2014.3,1166.485963580768,888.9162822275175,0.4324780144812734,1,888.9162822275175,-2.7488069776422748,1
R006246,S010:[医疗:1] S014:[医疗:1],2,6.0,0.024,0.51816,True,B,2,S010>S014,2055.402245808285,1.927358939973692,2171.3,1179.0717749931484,876.330470815137,0.4263547306140656,1,876.330470815137,-2.7488069776422748,1
R006247,S014:[医疗:1] S010:[医疗:1],2,6.0,0.024,0.516371,True,B,2,S014>S010,2055.402245808285,1.9345168621733464,2014.3,1166.485963580768,888.9162822275175,0.4324780144812734,1,888.9162822275175,-2.7488069776422748,1
R006248,S010:[医疗:1] S014:[医疗:1|食品:1],3,14.0,0.052,0.488477,True,B,2,S010>S014,2115.402245808285,2.046092329174696,2111.3,1209.0717749931484,906.330470815137,0.428443560845721,1,906.330470815137,-2.7488069776422748,1
R006249,S014:[医疗:1] S010:[医疗:1|食品:1],3,14.0,0.052,0.489979,True,B,2,S014>S010,2115.402245808285,2.0400841383536186,1954.3,1196.485963580768,918.9162822275176,0.4343931675634597,1,918.9162822275176,-2.7488069776422748,1
R006250,S010:[医疗:1] S014:[医疗:1|饮水:1],3,20.0,0.051,0.453309,True,B,2,S010>S014,2115.402245808285,2.1867652307785344,2111.3,1209.0717749931484,906.330470815137,0.428443560845721,1,906.330470815137,-2.7488069776422748,1
R006251,S014:[医疗:1] S010:[医疗:1|饮水:1],3,20.0,0.051,0.459126,True,B,2,S014>S010,2115.402245808285,2.163496869122631,1954.3,1196.485963580768,918.9162822275176,0.4343931675634597,1,918.9162822275176,-2.7488069776422748,1
R006256,S010:[医疗:1|食品:1] S014:[医疗:1],3,14.0,0.052,0.495626,True,B,2,S010>S014,2115.402245808285,2.017496845146375,2111.3,1209.0717749931484,906.330470815137,0.428443560845721,1,906.330470815137,-2.7488069776422748,1
R006265,S010:[医疗:1] S015:[医疗:1],2,6.0,0.024,0.23109,True,B,2,S010>S015,2545.137459436735,3.075640223948641,2605.2,1601.5589230029675,943.5785364337672,0.3707377505034997,2,512.4929577813848,-3.671333806023583,1
R006272,S012:[食品:1] S011:[饮水:1],2,22.0,0.055,0.237725,True,B,2,S012>S011,2234.5086700317224,3.049101991830721,2418.2,1500.995462099504,733.5132079322184,0.3282659932224854,3,663.5132079322184,-5.442925668296965,1
R006274,S012:[食品:1] S011:[医疗:1],2,11.0,0.04,0.310212,True,B,2,S012>S011,2234.5086700317224,2.759150591189017,2418.2,1500.995462099504,733.5132079322184,0.3282659932224854,3,663.5132079322184,-5.442925668296965,1
R006279,S011:[饮水:1] S012:[食品:1],2,22.0,0.055,0.299919,True,B,2,S011>S012,2234.508670031723,2.8003245375246366,9983.0,1503.9216841337714,730.5869858979515,0.3269564337325124,3,670.5869858979515,-5.442925668296965,1
R006283,S012:[饮水:1] S011:[医疗:1],2,17.0,0.039,0.252935,True,B,2,S012>S011,2234.5086700317224,2.9882597886294944,2418.2,1500.995462099504,733.5132079322184,0.3282659932224854,3,663.5132079322184,-5.442925668296965,1
R006286,S011:[医疗:1] S012:[食品:1],2,11.0,0.04,0.328134,True,B,2,S011>S012,2234.508670031723,2.6874654037142585,9983.0,1503.9216841337714,730.5869858979515,0.3269564337325124,3,670.5869858979515,-5.442925668296965,1
R006289,S012:[医疗:1] S011:[饮水:1],2,17.0,0.039,0.289996,True,B,2,S012>S011,2234.5086700317224,2.840014578899258,2418.2,1500.995462099504,733.5132079322184,0.3282659932224854,3,663.5132079322184,-5.442925668296965,1
R006293,S012:[医疗:1] S011:[医疗:1],2,6.0,0.024,0.341549,True,B,2,S012>S011,2234.5086700317224,2.63380509921425,2418.2,1500.995462099504,733.5132079322184,0.3282659932224854,3,663.5132079322184,-5.442925668296965,1
R006298,S011:[医疗:1|食品:1] S012:[食品:1],3,19.0,0.068,0.309724,True,B,2,S011>S012,2294.508670031723,2.7611045401988465,9923.0,1563.9216841337714,730.5869858979515,0.3184067227289451,3,670.5869858979515,-5.442925668296965,1
R006299,S012:[医疗:1|食品:1] S011:[食品:1],3,19.0,0.068,0.252181,True,B,2,S012>S011,2294.5086700317224,2.991276306525972,8788.1,1560.995462099504,733.5132079322184,0.3196820380382686,3,663.5132079322184,-5.442925668296965,1
R006300,S011:[医疗:1|食品:1] S012:[饮水:1],3,25.0,0.067,0.263109,True,B,2,S011>S012,2294.508670031723,2.9475654821603703,1957.5,1563.9216841337714,730.5869858979515,0.3184067227289451,3,670.5869858979515,-5.442925668296965,1
R006303,S011:[医疗:1|饮水:1] S012:[食品:1],3,25.0,0.067,0.287823,True,B,2,S011>S012,2294.508670031723,2.848706124508351,9923.0,1563.9216841337714,730.5869858979515,0.3184067227289451,3,670.5869858979515,-5.442925668296965,1
R006316,S011:[饮水:1] S013:[食品:1],2,22.0,0.055,0.462665,True,B,2,S011>S013,1859.064906774846,2.149338975737025,9983.0,1514.26149564245,344.8034111323959,0.1854714216140897,1,344.8034111323959,-1.7783987710747056,1
R006326,S011:[医疗:1] S013:[食品:1],2,11.0,0.04,0.49088,True,B,2,S011>S013,1859.064906774846,2.036479841926647,9983.0,1514.26149564245,344.8034111323959,0.1854714216140897,1,344.8034111323959,-1.7783987710747056,1
R006338,S011:[医疗:1|食品:1] S013:[食品:1],3,19.0,0.068,0.47247,True,B,2,S011>S013,1919.064906774846,2.110118978411235,9923.0,1574.26149564245,344.8034111323959,0.1796726155093252,1,344.8034111323959,-1.7783987710747056,1
R006344,S011:[医疗:1|饮水:1] S013:[食品:1],3,25.0,0.067,0.45057,True,B,2,S011>S013,1919.064906774846,2.1977205627207392,9923.0,1574.26149564245,344.8034111323959,0.1796726155093252,1,344.8034111323959,-1.7783987710747056,1
R006353,S014:[食品:1] S011:[医疗:1],2,11.0,0.04,0.358481,True,B,2,S014>S011,2341.133778398127,2.566077361617749,2448.1,1774.8385707877912,566.2952076103359,0.2418892986106124,1,566.2952076103359,-2.75239471804683,1
R006358,S011:[饮水:1] S014:[食品:1],2,22.0,0.055,0.342043,True,B,2,S011>S014,2341.1337783981267,2.6318284395062426,9983.0,1768.917017145222,572.2167612529047,0.244418651566521,1,572.2167612529047,-2.75239471804683,1
R006361,S014:[饮水:1] S011:[饮水:1],2,28.0,0.054,0.223803,True,B,2,S014>S011,2341.133778398127,3.1047888266018147,2448.1,1774.8385707877912,566.2952076103359,0.2418892986106124,1,566.2952076103359,-2.75239471804683,1
R006363,S014:[饮水:1] S011:[医疗:1],2,17.0,0.039,0.307114,True,B,2,S014>S011,2341.133778398127,2.7715444544085823,2448.1,1774.8385707877912,566.2952076103359,0.2418892986106124,1,566.2952076103359,-2.75239471804683,1
R006367,S011:[医疗:1] S014:[食品:1],2,11.0,0.04,0.370258,True,B,2,S011>S014,2341.1337783981267,2.5189693056958644,9983.0,1768.917017145222,572.2167612529047,0.244418651566521,1,572.2167612529047,-2.75239471804683,1
R006370,S014:[医疗:1] S011:[饮水:1],2,17.0,0.039,0.346661,True,B,2,S014>S011,2341.133778398127,2.6133557775439344,2448.1,1774.8385707877912,566.2952076103359,0.2418892986106124,1,566.2952076103359,-2.75239471804683,1
R006374,S014:[医疗:1] S011:[医疗:1],2,6.0,0.024,0.387022,True,B,2,S014>S011,2341.133778398127,2.4519111935003437,2448.1,1774.8385707877912,566.2952076103359,0.2418892986106124,1,566.2952076103359,-2.75239471804683,1
R006379,S011:[医疗:1|食品:1] S014:[食品:1],3,19.0,0.068,0.351848,True,B,2,S011>S014,2401.1337783981267,2.5926084421804525,9923.0,1828.917017145222,572.2167612529047,0.2383110705454524,1,572.2167612529047,-2.75239471804683,1
