flight_id,uav_id,time,x,y,z,phase,node
18,U08,10973.904368006577,109.2283003,23.0561338,195.0,handover,S005
18,U08,10983.904368006577,109.2283003,23.0561338,195.0,handover,S005
18,U08,10993.904368006577,109.2283003,23.0561338,195.0,handover,S005
18,U08,11003.904368006577,109.2283003,23.0561338,195.0,handover,S005
18,U08,11013.904368006577,109.2283003,23.0561338,195.0,handover,S005
18,U08,11023.904368006577,109.2283003,23.0561338,195.0,handover,S005
18,U08,11033.904368006577,109.2283003,23.0561338,195.0,handover,S005
18,U08,11043.904368006577,109.2283003,23.0561338,195.0,handover,S005
18,U08,11053.904368006577,109.2283003,23.0561338,195.0,handover,S005
18,U08,11059.904368006577,109.2283003,23.0561338,195.0,climb,S005
18,U08,11069.904368006577,109.2283003,23.0561338,220.0,climb,S005
18,U08,11079.904368006577,109.2283003,23.0561338,245.0,climb,S005
18,U08,11086.055893885483,109.2283003,23.0561338,260.3788146972656,cruise,
18,U08,11096.055893885483,109.22837248202103,23.054786454141155,260.3788146972656,cruise,
18,U08,11106.055893885483,109.22844466404207,23.05343910828231,260.3788146972656,cruise,
18,U08,11116.055893885483,109.2285168460631,23.052091762423462,260.3788146972656,cruise,
18,U08,11126.055893885483,109.22858902808413,23.05074441656462,260.3788146972656,cruise,
18,U08,11136.055893885483,109.22866121010516,23.049397070705773,260.3788146972656,cruise,
18,U08,11146.055893885483,109.2287333921262,23.048049724846926,260.3788146972656,cruise,
18,U08,11156.055893885483,109.22880557414723,23.04670237898808,260.3788146972656,cruise,
18,U08,11166.055893885483,109.22887775616826,23.045355033129233,260.3788146972656,cruise,
18,U08,11176.055893885483,109.22894993818929,23.044007687270387,260.3788146972656,cruise,
18,U08,11186.055893885483,109.22902212021033,23.04266034141154,260.3788146972656,cruise,
18,U08,11196.055893885483,109.22909430223136,23.041312995552698,260.3788146972656,cruise,
18,U08,11206.055893885483,109.22916648425239,23.03996564969385,260.3788146972656,cruise,
18,U08,11216.055893885483,109.22923866627342,23.038618303835005,260.3788146972656,cruise,
18,U08,11226.055893885483,109.22931084829446,23.03727095797616,260.3788146972656,cruise,
18,U08,11236.055893885483,109.22938303031549,23.035923612117312,260.3788146972656,cruise,
